Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
3:31:04.981 PM 12/14/2023 	 20227.354160 	 20228.170345 	 293.733310 	 294.177581 	 293.413179 	 294.622412 	 -65555.343429 	 294.772404
3:31:14.989 PM 12/14/2023 	 20226.462305 	 20227.336340 	 293.735914 	 294.182790 	 293.382490 	 294.577648 	 -65555.584530 	 294.705959
3:31:24.996 PM 12/14/2023 	 20226.762827 	 20228.637150 	 293.735761 	 294.185701 	 293.377822 	 294.613565 	 -65555.713494 	 294.738565
3:31:35.003 PM 12/14/2023 	 20227.695984 	 20227.588136 	 293.735608 	 294.186621 	 293.384398 	 294.541335 	 -65556.044320 	 294.680976
3:31:45.011 PM 12/14/2023 	 20226.912310 	 20227.893699 	 293.735454 	 294.188766 	 293.375024 	 294.410706 	 -65556.178897 	 294.594263
3:31:55.017 PM 12/14/2023 	 20227.154494 	 20226.811135 	 293.735761 	 294.189838 	 293.388912 	 294.421260 	 -65556.448055 	 294.626042
3:32:05.024 PM 12/14/2023 	 20226.555225 	 20228.764765 	 293.736680 	 294.190758 	 293.406661 	 294.446992 	 -65556.621890 	 294.660726
3:32:15.031 PM 12/14/2023 	 20227.041338 	 20228.553914 	 293.736680 	 294.192749 	 293.396698 	 294.580498 	 -65556.728436 	 294.740879
3:32:25.039 PM 12/14/2023 	 20226.865790 	 20228.259204 	 293.736833 	 294.194435 	 293.396613 	 294.545027 	 -65556.935923 	 294.745511
3:32:35.046 PM 12/14/2023 	 20227.649588 	 20227.345601 	 293.736986 	 294.197039 	 293.384091 	 294.543860 	 -65557.109766 	 294.701424
3:32:45.053 PM 12/14/2023 	 20227.672112 	 20227.341647 	 293.739436 	 294.199491 	 293.396118 	 294.566709 	 -65557.272397 	 294.724265
3:32:55.060 PM 12/14/2023 	 20226.691185 	 20227.944946 	 293.739130 	 294.202862 	 293.395258 	 294.581420 	 -65557.406989 	 294.713502
3:33:05.067 PM 12/14/2023 	 20226.616978 	 20228.088702 	 293.738824 	 294.205313 	 293.407184 	 294.545192 	 -65557.659355 	 294.707000
3:33:15.074 PM 12/14/2023 	 20227.389052 	 20227.811460 	 293.739283 	 294.206539 	 293.402796 	 294.548836 	 -65557.855644 	 294.692719
3:33:25.081 PM 12/14/2023 	 20227.772882 	 20227.986349 	 293.742193 	 294.209450 	 293.387862 	 294.753763 	 -65558.018286 	 294.883912
3:33:35.084 PM 12/14/2023 	 20227.560317 	 20228.789609 	 293.741580 	 294.213587 	 293.399796 	 294.627462 	 -65558.158497 	 294.872704
3:33:45.084 PM 12/14/2023 	 20227.848271 	 20228.900439 	 293.742346 	 294.218949 	 293.395564 	 295.133394 	 -65558.506228 	 294.883102
