Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
10:34:24.710 AM 12/14/2023 	 20133.401180 	 20135.048397 	 292.732338 	 292.898484 	 292.895474 	 292.928617 	 -65251.460354 	 293.244780
10:34:35.210 AM 12/14/2023 	 20132.266630 	 20134.514297 	 292.732644 	 292.902772 	 292.930088 	 292.940977 	 -65252.267035 	 293.242464
10:34:45.710 AM 12/14/2023 	 20134.250768 	 20135.398214 	 292.734328 	 292.905223 	 292.914529 	 293.145053 	 -65252.850282 	 293.425126
10:34:56.210 AM 12/14/2023 	 20133.330973 	 20135.116508 	 292.736471 	 292.909358 	 292.917431 	 293.080276 	 -65253.319083 	 293.438903
10:35:06.210 AM 12/14/2023 	 20133.877378 	 20135.214566 	 292.737084 	 292.915331 	 292.916743 	 293.114611 	 -65253.608005 	 293.416932
10:35:16.710 AM 12/14/2023 	 20134.570982 	 20136.002057 	 292.738921 	 292.918547 	 292.916459 	 293.091137 	 -65253.880581 	 293.388743
10:35:27.210 AM 12/14/2023 	 20134.418690 	 20135.270710 	 292.740146 	 292.920691 	 292.923633 	 293.110614 	 -65254.011419 	 293.387396
10:35:37.710 AM 12/14/2023 	 20133.210490 	 20136.224608 	 292.740911 	 292.926052 	 292.913217 	 293.113926 	 -65254.011419 	 293.392599
10:35:48.210 AM 12/14/2023 	 20134.391214 	 20135.848762 	 292.743208 	 292.929268 	 292.923383 	 293.163840 	 -65253.951452 	 293.426876
10:35:58.210 AM 12/14/2023 	 20133.570415 	 20135.267094 	 292.744739 	 292.932637 	 292.918061 	 293.109303 	 -65253.924194 	 293.364329
10:36:08.709 AM 12/14/2023 	 20133.446528 	 20135.391273 	 292.745351 	 292.935854 	 292.921163 	 293.132754 	 -65253.646166 	 293.394861
10:36:18.710 AM 12/14/2023 	 20134.030389 	 20135.213618 	 292.746270 	 292.937692 	 292.920257 	 293.161189 	 -65253.542588 	 293.446928
10:36:28.710 AM 12/14/2023 	 20134.976621 	 20135.518729 	 292.745811 	 292.940602 	 292.917810 	 293.260948 	 -65253.182802 	 293.504542
10:36:38.710 AM 12/14/2023 	 20133.631092 	 20135.402432 	 292.747188 	 292.944737 	 292.925518 	 293.193420 	 -65253.101034 	 293.476301
10:36:49.210 AM 12/14/2023 	 20133.649796 	 20134.728265 	 292.749638 	 292.948872 	 292.936740 	 293.178137 	 -65252.953853 	 293.423193
10:36:59.710 AM 12/14/2023 	 20133.885043 	 20135.619742 	 292.750557 	 292.954080 	 292.923366 	 293.184171 	 -65252.812125 	 293.483610
10:37:09.710 AM 12/14/2023 	 20133.840382 	 20135.026697 	 292.751628 	 292.958521 	 292.939168 	 293.194759 	 -65252.741262 	 293.441225
10:37:20.210 AM 12/14/2023 	 20132.781140 	 20134.205858 	 292.752547 	 292.963269 	 292.932827 	 293.146306 	 -65252.583184 	 293.422594
10:37:30.710 AM 12/14/2023 	 20134.010513 	 20134.906419 	 292.754690 	 292.965566 	 292.937289 	 293.158810 	 -65252.517773 	 293.408133
10:37:41.210 AM 12/14/2023 	 20133.393726 	 20135.236069 	 292.755762 	 292.968017 	 292.952954 	 293.157905 	 -65252.414207 	 293.393512
10:37:51.710 AM 12/14/2023 	 20134.150666 	 20135.156405 	 292.758059 	 292.972152 	 292.929883 	 293.077578 	 -65252.217979 	 293.327417
10:38:01.711 AM 12/14/2023 	 20134.135706 	 20134.938689 	 292.757446 	 292.972152 	 292.939462 	 293.058755 	 -65252.130767 	 293.331311
10:38:11.716 AM 12/14/2023 	 20133.537957 	 20134.814652 	 292.758671 	 292.974909 	 292.938462 	 293.132062 	 -65251.890940 	 293.396534
10:38:21.722 AM 12/14/2023 	 20133.178263 	 20134.848561 	 292.758977 	 292.979044 	 292.916001 	 293.116236 	 -65251.727424 	 293.368419
10:38:31.729 AM 12/14/2023 	 20134.123832 	 20134.511399 	 292.761733 	 292.982567 	 292.939283 	 293.321672 	 -65251.520308 	 293.519369
10:38:41.734 AM 12/14/2023 	 20133.413375 	 20134.984554 	 292.762345 	 292.987315 	 292.940700 	 293.343428 	 -65251.405850 	 293.582724
10:38:51.740 AM 12/14/2023 	 20133.785866 	 20135.102322 	 292.765101 	 292.990531 	 292.935264 	 293.315291 	 -65251.351347 	 293.565003
