Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
10:45:12.385 AM 12/14/2023 	 4.009439 	 297.647000 	 44.546000 	 -2921540.206285 	 4.031148 	 297.647000 	 44.546000 	 -2921540.206285 	 107.703825 	 107.821359 	 294.233167
10:45:22.885 AM 12/14/2023 	 4.008009 	 297.647000 	 44.546000 	 -2921628.586745 	 4.017358 	 297.647000 	 44.546000 	 -2921628.586745 	 107.704420 	 107.823206 	 294.241424
10:45:32.885 AM 12/14/2023 	 4.008038 	 297.647000 	 44.546000 	 -2921709.677472 	 4.028529 	 297.647000 	 44.546000 	 -2921709.677472 	 107.704242 	 107.825112 	 294.249000
10:45:43.385 AM 12/14/2023 	 4.007165 	 297.647000 	 44.546000 	 -2921779.577568 	 4.030152 	 297.647000 	 44.546000 	 -2921779.577568 	 107.703944 	 107.826482 	 294.255530
10:45:53.884 AM 12/14/2023 	 4.017851 	 297.647000 	 44.546000 	 -2921849.000723 	 4.014532 	 297.647000 	 44.546000 	 -2921849.000723 	 107.704480 	 107.827316 	 294.262015
10:46:03.884 AM 12/14/2023 	 4.005866 	 297.647000 	 44.546000 	 -2921899.186577 	 4.025618 	 297.647000 	 44.546000 	 -2921899.186577 	 107.703944 	 107.828150 	 294.266704
10:46:13.885 AM 12/14/2023 	 4.024345 	 297.647000 	 44.546000 	 -2921939.387805 	 4.032774 	 297.647000 	 44.546000 	 -2921939.387805 	 107.704480 	 107.829460 	 294.270459
10:46:24.385 AM 12/14/2023 	 4.017430 	 297.647000 	 44.546000 	 -2921976.668345 	 4.033466 	 297.647000 	 44.546000 	 -2921976.668345 	 107.704778 	 107.830056 	 294.273941
10:46:34.885 AM 12/14/2023 	 4.014620 	 297.647000 	 44.546000 	 -2922011.027510 	 4.036503 	 297.647000 	 44.546000 	 -2922011.027510 	 107.704897 	 107.831307 	 294.277151
10:46:45.384 AM 12/14/2023 	 4.014558 	 297.647000 	 44.546000 	 -2922037.103145 	 4.029814 	 297.647000 	 44.546000 	 -2922037.103145 	 107.705314 	 107.831843 	 294.279586
10:46:55.384 AM 12/14/2023 	 4.009270 	 297.647000 	 44.546000 	 -2922055.625025 	 4.020179 	 297.647000 	 44.546000 	 -2922055.625025 	 107.705850 	 107.832974 	 294.281316
10:47:05.385 AM 12/14/2023 	 4.015682 	 297.647000 	 44.546000 	 -2922076.828590 	 4.039715 	 297.647000 	 44.546000 	 -2922076.828590 	 107.705969 	 107.834047 	 294.283297
10:47:15.885 AM 12/14/2023 	 4.017985 	 297.647000 	 44.546000 	 -2922090.964825 	 4.040401 	 297.647000 	 44.546000 	 -2922090.964825 	 107.706148 	 107.834881 	 294.284617
10:47:26.384 AM 12/14/2023 	 4.012016 	 297.647000 	 44.546000 	 -2922107.538878 	 4.030777 	 297.647000 	 44.546000 	 -2922107.538878 	 107.706028 	 107.835178 	 294.286165
10:47:36.384 AM 12/14/2023 	 4.011394 	 297.647000 	 44.546000 	 -2922120.213544 	 4.038366 	 297.647000 	 44.546000 	 -2922120.213544 	 107.706326 	 107.837323 	 294.287349
10:47:46.385 AM 12/14/2023 	 4.016374 	 297.647000 	 44.546000 	 -2922130.207269 	 4.029236 	 297.647000 	 44.546000 	 -2922130.207269 	 107.706981 	 107.838276 	 294.288283
10:47:56.885 AM 12/14/2023 	 4.017042 	 297.647000 	 44.546000 	 -2922143.613816 	 4.024214 	 297.647000 	 44.546000 	 -2922143.613816 	 107.707696 	 107.839646 	 294.289535
10:48:07.385 AM 12/14/2023 	 4.010930 	 297.647000 	 44.546000 	 -2922155.801914 	 4.032585 	 297.647000 	 44.546000 	 -2922155.801914 	 107.707934 	 107.840361 	 294.290673
10:48:17.885 AM 12/14/2023 	 4.011143 	 297.647000 	 44.546000 	 -2922165.308847 	 4.028272 	 297.647000 	 44.546000 	 -2922165.308847 	 107.708530 	 107.841254 	 294.291561
10:48:28.385 AM 12/14/2023 	 4.021511 	 297.647000 	 44.546000 	 -2922178.472607 	 4.034336 	 297.647000 	 44.546000 	 -2922178.472607 	 107.708649 	 107.841373 	 294.292791
10:48:38.884 AM 12/14/2023 	 4.011170 	 297.647000 	 44.546000 	 -2922183.835725 	 4.026768 	 297.647000 	 44.546000 	 -2922183.835725 	 107.709006 	 107.842624 	 294.293292
10:48:48.884 AM 12/14/2023 	 4.017077 	 297.647000 	 44.546000 	 -2922198.950293 	 4.036100 	 297.647000 	 44.546000 	 -2922198.950293 	 107.709781 	 107.843577 	 294.294704
