Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
3:38:13.038 PM 12/14/2023 	 4.018703 	 297.647000 	 44.546000 	 -2934411.637390 	 4.039405 	 297.647000 	 44.546000 	 -2934411.637390 	 108.073990 	 108.279596 	 295.428315
3:38:23.039 PM 12/14/2023 	 4.021198 	 297.647000 	 44.546000 	 -2934442.167288 	 4.018543 	 297.647000 	 44.546000 	 -2934442.167288 	 108.074586 	 108.281383 	 295.431150
3:38:33.538 PM 12/14/2023 	 4.008315 	 297.647000 	 44.546000 	 -2934484.962619 	 4.032973 	 297.647000 	 44.546000 	 -2934484.962619 	 108.074586 	 108.281681 	 295.435124
3:38:44.039 PM 12/14/2023 	 4.011111 	 297.647000 	 44.546000 	 -2934520.753597 	 4.028693 	 297.647000 	 44.546000 	 -2934520.753597 	 108.074884 	 108.281860 	 295.438448
3:38:54.539 PM 12/14/2023 	 4.002043 	 297.647000 	 44.546000 	 -2934550.539830 	 4.024947 	 297.647000 	 44.546000 	 -2934550.539830 	 108.075181 	 108.282277 	 295.441214
3:39:05.039 PM 12/14/2023 	 4.011675 	 297.647000 	 44.546000 	 -2934588.839262 	 4.019416 	 297.647000 	 44.546000 	 -2934588.839262 	 108.075539 	 108.282991 	 295.444770
3:39:15.538 PM 12/14/2023 	 4.006865 	 297.647000 	 44.546000 	 -2934614.123648 	 4.030739 	 297.647000 	 44.546000 	 -2934614.123648 	 108.075420 	 108.283885 	 295.447118
3:39:25.538 PM 12/14/2023 	 4.011024 	 297.647000 	 44.546000 	 -2934646.169234 	 4.029122 	 297.647000 	 44.546000 	 -2934646.169234 	 108.076194 	 108.285017 	 295.450093
3:39:35.538 PM 12/14/2023 	 4.009640 	 297.647000 	 44.546000 	 -2934675.462863 	 4.025142 	 297.647000 	 44.546000 	 -2934675.462863 	 108.077028 	 108.286625 	 295.452813
3:39:46.038 PM 12/14/2023 	 4.012247 	 297.647000 	 44.546000 	 -2934704.007178 	 4.020377 	 297.647000 	 44.546000 	 -2934704.007178 	 108.077385 	 108.287637 	 295.455464
3:39:56.038 PM 12/14/2023 	 4.015192 	 297.647000 	 44.546000 	 -2934729.047515 	 4.017019 	 297.647000 	 44.546000 	 -2934729.047515 	 108.077981 	 108.289186 	 295.457789
3:40:06.538 PM 12/14/2023 	 4.016984 	 297.647000 	 44.546000 	 -2934761.852430 	 4.028561 	 297.647000 	 44.546000 	 -2934761.852430 	 108.077683 	 108.291390 	 295.460835
3:40:17.038 PM 12/14/2023 	 4.010352 	 297.647000 	 44.546000 	 -2934792.906576 	 4.034564 	 297.647000 	 44.546000 	 -2934792.906576 	 108.078279 	 108.292105 	 295.463718
3:40:27.538 PM 12/14/2023 	 4.003298 	 297.647000 	 44.546000 	 -2934825.465605 	 4.023303 	 297.647000 	 44.546000 	 -2934825.465605 	 108.078636 	 108.294845 	 295.466741
