Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
10:45:12.385 AM 12/14/2023 	 20143.917993 	 20145.642542 	 292.817922 	 293.140784 	 292.951015 	 293.470084 	 -65287.146389 	 293.693244
10:45:22.885 AM 12/14/2023 	 20144.404069 	 20145.062239 	 292.819453 	 293.145532 	 292.962126 	 293.476927 	 -65289.130415 	 293.722772
10:45:32.885 AM 12/14/2023 	 20144.965685 	 20146.585061 	 292.818994 	 293.150434 	 292.938468 	 293.446201 	 -65290.950797 	 293.713805
10:45:43.385 AM 12/14/2023 	 20145.372400 	 20147.207055 	 292.818228 	 293.153956 	 292.942169 	 293.591283 	 -65292.519964 	 293.694811
10:45:53.884 AM 12/14/2023 	 20146.772176 	 20146.338112 	 292.819606 	 293.156101 	 292.942037 	 293.409093 	 -65294.078424 	 293.628973
10:46:03.884 AM 12/14/2023 	 20146.085112 	 20147.640549 	 292.818228 	 293.158245 	 292.950995 	 293.406690 	 -65295.205031 	 293.645008
10:46:13.885 AM 12/14/2023 	 20147.955191 	 20148.535103 	 292.819606 	 293.161615 	 292.957123 	 293.454432 	 -65296.107497 	 293.620872
10:46:24.385 AM 12/14/2023 	 20147.616183 	 20148.851840 	 292.820372 	 293.163147 	 292.963926 	 293.448931 	 -65296.944396 	 293.674465
10:46:34.885 AM 12/14/2023 	 20147.610787 	 20149.350701 	 292.820678 	 293.166363 	 292.941102 	 293.493286 	 -65297.715715 	 293.728724
10:46:45.384 AM 12/14/2023 	 20147.785288 	 20148.953412 	 292.821750 	 293.167742 	 292.966267 	 293.497142 	 -65298.301079 	 293.660730
10:46:55.384 AM 12/14/2023 	 20147.457086 	 20148.249887 	 292.823128 	 293.170652 	 292.969894 	 293.453474 	 -65298.716872 	 293.668606
10:47:05.385 AM 12/14/2023 	 20148.156053 	 20150.081460 	 292.823434 	 293.173409 	 292.949627 	 293.478156 	 -65299.192864 	 293.709347
10:47:15.885 AM 12/14/2023 	 20148.452034 	 20150.238120 	 292.823893 	 293.175553 	 292.949056 	 293.410902 	 -65299.510204 	 293.637872
10:47:26.384 AM 12/14/2023 	 20148.051779 	 20149.522172 	 292.823587 	 293.176319 	 292.934983 	 293.391640 	 -65299.882270 	 293.642257
10:47:36.384 AM 12/14/2023 	 20148.085576 	 20150.264217 	 292.824352 	 293.181833 	 292.975937 	 293.507274 	 -65300.166800 	 293.754520
10:47:46.385 AM 12/14/2023 	 20148.583716 	 20149.545469 	 292.826037 	 293.184284 	 292.956042 	 293.511045 	 -65300.391146 	 293.771523
10:47:56.885 AM 12/14/2023 	 20148.733768 	 20149.204657 	 292.827874 	 293.187807 	 292.953509 	 293.601188 	 -65300.692106 	 293.733074
10:48:07.385 AM 12/14/2023 	 20148.290944 	 20150.010853 	 292.828486 	 293.189645 	 292.959383 	 293.487901 	 -65300.965713 	 293.748392
10:48:17.885 AM 12/14/2023 	 20148.374859 	 20149.704363 	 292.830017 	 293.191942 	 292.965007 	 293.476968 	 -65301.179131 	 293.699179
10:48:28.385 AM 12/14/2023 	 20149.359316 	 20150.318294 	 292.830324 	 293.192248 	 292.962925 	 293.529268 	 -65301.474641 	 293.779812
10:48:38.884 AM 12/14/2023 	 20148.504862 	 20149.702379 	 292.831242 	 293.195465 	 292.952538 	 293.537335 	 -65301.595036 	 293.740140
10:48:48.884 AM 12/14/2023 	 20149.118319 	 20150.611623 	 292.833233 	 293.197916 	 292.965788 	 293.525035 	 -65301.934338 	 293.749114
10:48:58.885 AM 12/14/2023 	 20148.945679 	 20150.079734 	 292.834917 	 293.199907 	 292.955794 	 293.462563 	 -65302.262706 	 293.708887
10:49:08.885 AM 12/14/2023 	 20148.137635 	 20149.623616 	 292.834764 	 293.202817 	 292.943696 	 293.520466 	 -65302.426893 	 293.770068
10:49:19.385 AM 12/14/2023 	 20148.675812 	 20150.942365 	 292.835529 	 293.205421 	 292.987404 	 293.519673 	 -65302.804534 	 293.765023
10:49:29.885 AM 12/14/2023 	 20149.837367 	 20150.489797 	 292.836601 	 293.208331 	 292.944808 	 293.495095 	 -65303.034409 	 293.693192
10:49:40.385 AM 12/14/2023 	 20148.914879 	 20151.446240 	 292.837519 	 293.209097 	 292.955194 	 293.461018 	 -65303.368284 	 293.697890
10:49:50.385 AM 12/14/2023 	 20149.466951 	 20150.489556 	 292.836754 	 293.210322 	 292.964560 	 293.441525 	 -65303.570803 	 293.615061
10:50:00.885 AM 12/14/2023 	 20149.063000 	 20150.262163 	 292.838285 	 293.211701 	 292.974781 	 293.483894 	 -65303.751432 	 293.700902
