Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
10:51:13.200 AM 12/14/2023 	 20148.306104 	 20150.708371 	 292.846247 	 293.233145 	 292.943644 	 293.706211 	 -65303.209704 	 293.836650
10:51:23.200 AM 12/14/2023 	 20149.466274 	 20150.677756 	 292.847318 	 293.236208 	 292.928735 	 293.539096 	 -65304.403361 	 293.774984
10:51:33.700 AM 12/14/2023 	 20149.837666 	 20150.734060 	 292.847624 	 293.238506 	 292.929244 	 293.496574 	 -65305.547863 	 293.741463
10:51:44.201 AM 12/14/2023 	 20150.747175 	 20152.258778 	 292.847931 	 293.243254 	 292.937649 	 293.539014 	 -65306.769167 	 293.787190
10:51:54.701 AM 12/14/2023 	 20150.716114 	 20152.215717 	 292.848849 	 293.249381 	 292.941718 	 293.550644 	 -65307.859148 	 293.797868
10:52:05.201 AM 12/14/2023 	 20150.758572 	 20152.311773 	 292.849768 	 293.255508 	 292.939810 	 293.641876 	 -65308.878025 	 293.910313
10:52:15.701 AM 12/14/2023 	 20150.784611 	 20152.848824 	 292.852065 	 293.259797 	 292.950639 	 293.673016 	 -65309.886043 	 293.919703
10:52:26.201 AM 12/14/2023 	 20151.715665 	 20152.473546 	 292.853136 	 293.265158 	 292.958018 	 293.823116 	 -65310.861281 	 294.001235
10:52:36.701 AM 12/14/2023 	 20152.463830 	 20153.271587 	 292.854974 	 293.270978 	 292.952614 	 293.691059 	 -65311.836608 	 293.850328
10:52:47.200 AM 12/14/2023 	 20151.387654 	 20154.050546 	 292.856811 	 293.274808 	 292.957329 	 293.669296 	 -65312.740784 	 293.864956
10:52:57.201 AM 12/14/2023 	 20152.270477 	 20153.276159 	 292.856352 	 293.281547 	 292.946056 	 293.659931 	 -65313.557348 	 293.922688
10:53:07.201 AM 12/14/2023 	 20152.929912 	 20153.689200 	 292.860026 	 293.286755 	 292.950948 	 293.694123 	 -65314.390417 	 293.946467
10:53:17.701 AM 12/14/2023 	 20152.947395 	 20154.013731 	 292.860945 	 293.292423 	 292.953764 	 293.703079 	 -65315.179701 	 293.932270
10:53:28.201 AM 12/14/2023 	 20153.392273 	 20154.446499 	 292.861557 	 293.297171 	 292.943278 	 293.675593 	 -65315.958080 	 293.948262
10:53:38.202 AM 12/14/2023 	 20153.369109 	 20154.746461 	 292.864772 	 293.300847 	 292.947492 	 293.725177 	 -65316.741998 	 293.951050
10:53:48.702 AM 12/14/2023 	 20153.530986 	 20154.976556 	 292.867069 	 293.304370 	 292.958259 	 293.685823 	 -65317.394394 	 293.874389
10:53:59.202 AM 12/14/2023 	 20153.208486 	 20155.205546 	 292.867375 	 293.309425 	 292.963083 	 293.624460 	 -65318.211315 	 293.887709
10:54:09.702 AM 12/14/2023 	 20154.589601 	 20155.152504 	 292.865997 	 293.310191 	 292.956601 	 293.967226 	 -65318.814451 	 293.968171
10:54:20.202 AM 12/14/2023 	 20154.290267 	 20154.940784 	 292.868141 	 293.315552 	 292.966216 	 293.798220 	 -65319.417622 	 293.975876
10:54:30.202 AM 12/14/2023 	 20154.458946 	 20156.533107 	 292.868906 	 293.319688 	 292.951282 	 293.621657 	 -65320.037279 	 293.844745
10:54:40.702 AM 12/14/2023 	 20154.588862 	 20155.451910 	 292.871815 	 293.327959 	 292.974329 	 293.690524 	 -65320.569225 	 293.920194
10:54:51.202 AM 12/14/2023 	 20154.184260 	 20155.791508 	 292.874265 	 293.328572 	 292.963649 	 293.686951 	 -65321.073776 	 293.909536
10:55:01.702 AM 12/14/2023 	 20156.091866 	 20156.413638 	 292.875337 	 293.332554 	 292.954128 	 293.713369 	 -65321.742891 	 293.945389
10:55:12.202 AM 12/14/2023 	 20155.214693 	 20156.357163 	 292.876102 	 293.336231 	 292.929793 	 293.753355 	 -65322.379139 	 293.964097
10:55:22.701 AM 12/14/2023 	 20155.814817 	 20156.018698 	 292.876255 	 293.340826 	 292.955284 	 293.770767 	 -65323.042851 	 293.950795
10:55:33.202 AM 12/14/2023 	 20156.029187 	 20156.808679 	 292.876409 	 293.343277 	 292.953828 	 293.701253 	 -65323.602376 	 293.864298
10:55:43.702 AM 12/14/2023 	 20155.645793 	 20157.883246 	 292.877327 	 293.346034 	 292.957280 	 293.583679 	 -65324.430747 	 293.806785
10:55:53.702 AM 12/14/2023 	 20155.799122 	 20157.407844 	 292.876409 	 293.344808 	 292.962903 	 293.689515 	 -65324.984859 	 293.872882
10:56:04.202 AM 12/14/2023 	 20155.877055 	 20156.359234 	 292.878399 	 293.345421 	 292.976551 	 293.735755 	 -65325.533513 	 293.832637
10:56:14.202 AM 12/14/2023 	 20155.936179 	 20157.423777 	 292.880083 	 293.345268 	 292.962176 	 293.762523 	 -65326.060247 	 293.972317
10:56:24.202 AM 12/14/2023 	 20155.840208 	 20158.640904 	 292.881461 	 293.349863 	 292.952437 	 293.688520 	 -65326.449828 	 293.918190
10:56:34.702 AM 12/14/2023 	 20156.721566 	 20157.695907 	 292.881461 	 293.350476 	 292.951494 	 293.556152 	 -65326.905272 	 293.801955
10:56:45.202 AM 12/14/2023 	 20156.443313 	 20157.201813 	 292.883451 	 293.351854 	 292.939258 	 293.629506 	 -65327.377198 	 293.784069
10:56:55.702 AM 12/14/2023 	 20157.313991 	 20158.450401 	 292.885901 	 293.355837 	 292.959032 	 293.713538 	 -65327.805242 	 293.960203
10:57:06.202 AM 12/14/2023 	 20156.742939 	 20157.046602 	 292.888198 	 293.355684 	 292.951454 	 293.824126 	 -65328.145495 	 294.018304
10:57:16.202 AM 12/14/2023 	 20157.465658 	 20158.944022 	 292.890035 	 293.359360 	 292.974229 	 293.879933 	 -65328.611988 	 294.079756
10:57:26.702 AM 12/14/2023 	 20157.212916 	 20158.599921 	 292.891566 	 293.362577 	 292.957480 	 293.902907 	 -65329.023616 	 294.177333
10:57:37.202 AM 12/14/2023 	 20157.933761 	 20157.977784 	 292.894628 	 293.367019 	 292.959278 	 293.889581 	 -65329.682255 	 294.093178
10:57:47.702 AM 12/14/2023 	 20157.498471 	 20158.918401 	 292.896313 	 293.372074 	 292.945644 	 293.812656 	 -65330.159794 	 293.984637
10:57:58.202 AM 12/14/2023 	 20158.124102 	 20158.756887 	 292.896772 	 293.373299 	 292.955147 	 293.874119 	 -65330.736162 	 293.998843
