Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
3:31:04.981 PM 12/14/2023 	 4.021779 	 297.647000 	 44.546000 	 -2933487.311648 	 4.032950 	 297.647000 	 44.546000 	 -2933487.311648 	 108.059874 	 108.224498 	 295.349062
3:31:14.989 PM 12/14/2023 	 4.010574 	 297.647000 	 44.546000 	 -2933498.051743 	 4.022424 	 297.647000 	 44.546000 	 -2933498.051743 	 108.060887 	 108.226523 	 295.350060
3:31:24.996 PM 12/14/2023 	 4.013601 	 297.647000 	 44.546000 	 -2933503.796548 	 4.037043 	 297.647000 	 44.546000 	 -2933503.796548 	 108.060827 	 108.227655 	 295.350593
3:31:35.003 PM 12/14/2023 	 4.023247 	 297.647000 	 44.546000 	 -2933518.533550 	 4.023706 	 297.647000 	 44.546000 	 -2933518.533550 	 108.060768 	 108.228012 	 295.351962
3:31:45.011 PM 12/14/2023 	 4.013677 	 297.647000 	 44.546000 	 -2933524.528398 	 4.026768 	 297.647000 	 44.546000 	 -2933524.528398 	 108.060708 	 108.228846 	 295.352519
3:31:55.017 PM 12/14/2023 	 4.015527 	 297.647000 	 44.546000 	 -2933536.518329 	 4.013262 	 297.647000 	 44.546000 	 -2933536.518329 	 108.060827 	 108.229263 	 295.353633
3:32:05.024 PM 12/14/2023 	 4.007956 	 297.647000 	 44.546000 	 -2933544.261993 	 4.035288 	 297.647000 	 44.546000 	 -2933544.261993 	 108.061185 	 108.229621 	 295.354353
3:32:15.031 PM 12/14/2023 	 4.013216 	 297.647000 	 44.546000 	 -2933549.008174 	 4.032465 	 297.647000 	 44.546000 	 -2933549.008174 	 108.061185 	 108.230395 	 295.354793
3:32:25.039 PM 12/14/2023 	 4.010440 	 297.647000 	 44.546000 	 -2933558.250878 	 4.028310 	 297.647000 	 44.546000 	 -2933558.250878 	 108.061244 	 108.231050 	 295.355652
3:32:35.046 PM 12/14/2023 	 4.018913 	 297.647000 	 44.546000 	 -2933565.994908 	 4.017101 	 297.647000 	 44.546000 	 -2933565.994908 	 108.061304 	 108.232063 	 295.356372
3:32:45.053 PM 12/14/2023 	 4.018595 	 297.647000 	 44.546000 	 -2933573.239441 	 4.016476 	 297.647000 	 44.546000 	 -2933573.239441 	 108.062257 	 108.233016 	 295.357045
3:32:55.060 PM 12/14/2023 	 4.006736 	 297.647000 	 44.546000 	 -2933579.235004 	 4.022990 	 297.647000 	 44.546000 	 -2933579.235004 	 108.062138 	 108.234326 	 295.357602
3:33:05.067 PM 12/14/2023 	 4.004976 	 297.647000 	 44.546000 	 -2933590.476894 	 4.023758 	 297.647000 	 44.546000 	 -2933590.476894 	 108.062019 	 108.235279 	 295.358646
3:33:15.074 PM 12/14/2023 	 4.013233 	 297.647000 	 44.546000 	 -2933599.220777 	 4.019846 	 297.647000 	 44.546000 	 -2933599.220777 	 108.062197 	 108.235756 	 295.359458
3:33:25.081 PM 12/14/2023 	 4.017106 	 297.647000 	 44.546000 	 -2933606.465835 	 4.021294 	 297.647000 	 44.546000 	 -2933606.465835 	 108.063329 	 108.236888 	 295.360131
3:33:35.084 PM 12/14/2023 	 4.014141 	 297.647000 	 44.546000 	 -2933612.711666 	 4.030106 	 297.647000 	 44.546000 	 -2933612.711666 	 108.063091 	 108.238496 	 295.360711
3:33:45.084 PM 12/14/2023 	 4.016242 	 297.647000 	 44.546000 	 -2933628.201694 	 4.030152 	 297.647000 	 44.546000 	 -2933628.201694 	 108.063388 	 108.240581 	 295.362150
3:33:55.085 PM 12/14/2023 	 4.008598 	 297.647000 	 44.546000 	 -2933644.191949 	 4.019939 	 297.647000 	 44.546000 	 -2933644.191949 	 108.063746 	 108.241951 	 295.363636
3:34:05.584 PM 12/14/2023 	 4.020877 	 297.647000 	 44.546000 	 -2933655.435430 	 4.028208 	 297.647000 	 44.546000 	 -2933655.435430 	 108.063925 	 108.242725 	 295.364680
3:34:15.585 PM 12/14/2023 	 4.016800 	 297.647000 	 44.546000 	 -2933676.923738 	 4.018754 	 297.647000 	 44.546000 	 -2933676.923738 	 108.064341 	 108.244750 	 295.366676
3:34:26.085 PM 12/14/2023 	 4.019818 	 297.647000 	 44.546000 	 -2933700.412109 	 4.020006 	 297.647000 	 44.546000 	 -2933700.412109 	 108.064818 	 108.247193 	 295.368858
3:34:36.585 PM 12/14/2023 	 4.015162 	 297.647000 	 44.546000 	 -2933718.903800 	 4.023311 	 297.647000 	 44.546000 	 -2933718.903800 	 108.065473 	 108.247788 	 295.370576
3:34:47.084 PM 12/14/2023 	 4.009885 	 297.647000 	 44.546000 	 -2933744.393568 	 4.028541 	 297.647000 	 44.546000 	 -2933744.393568 	 108.065771 	 108.249218 	 295.372944
3:34:57.084 PM 12/14/2023 	 4.016123 	 297.647000 	 44.546000 	 -2933760.387871 	 4.031788 	 297.647000 	 44.546000 	 -2933760.387871 	 108.066009 	 108.250647 	 295.374430
3:35:07.084 PM 12/14/2023 	 4.009582 	 297.647000 	 44.546000 	 -2933781.381240 	 4.032091 	 297.647000 	 44.546000 	 -2933781.381240 	 108.066069 	 108.252136 	 295.376380
3:35:17.085 PM 12/14/2023 	 4.012034 	 297.647000 	 44.546000 	 -2933807.874242 	 4.026208 	 297.647000 	 44.546000 	 -2933807.874242 	 108.066426 	 108.254102 	 295.378841
3:35:27.584 PM 12/14/2023 	 4.014077 	 297.647000 	 44.546000 	 -2933835.368598 	 4.026225 	 297.647000 	 44.546000 	 -2933835.368598 	 108.066903 	 108.255353 	 295.381395
3:35:38.084 PM 12/14/2023 	 4.007048 	 297.647000 	 44.546000 	 -2933861.114807 	 4.022436 	 297.647000 	 44.546000 	 -2933861.114807 	 108.067677 	 108.256663 	 295.383786
3:35:48.084 PM 12/14/2023 	 4.005008 	 297.647000 	 44.546000 	 -2933886.612477 	 4.027084 	 297.647000 	 44.546000 	 -2933886.612477 	 108.067736 	 108.258510 	 295.386155
3:35:58.584 PM 12/14/2023 	 4.010968 	 297.647000 	 44.546000 	 -2933914.361551 	 4.021259 	 297.647000 	 44.546000 	 -2933914.361551 	 108.068034 	 108.259761 	 295.388732
3:36:09.084 PM 12/14/2023 	 4.009547 	 297.647000 	 44.546000 	 -2933944.612454 	 4.021603 	 297.647000 	 44.546000 	 -2933944.612454 	 108.068213 	 108.261310 	 295.391542
3:36:19.584 PM 12/14/2023 	 4.016639 	 297.647000 	 44.546000 	 -2933972.615069 	 4.023043 	 297.647000 	 44.546000 	 -2933972.615069 	 108.069166 	 108.263692 	 295.394143
3:36:29.584 PM 12/14/2023 	 4.024651 	 297.647000 	 44.546000 	 -2934003.369910 	 4.022576 	 297.647000 	 44.546000 	 -2934003.369910 	 108.070833 	 108.266075 	 295.396999
3:36:39.585 PM 12/14/2023 	 4.017439 	 297.647000 	 44.546000 	 -2934032.126302 	 4.024287 	 297.647000 	 44.546000 	 -2934032.126302 	 108.071489 	 108.267326 	 295.399670
3:36:50.084 PM 12/14/2023 	 4.005741 	 297.647000 	 44.546000 	 -2934064.385618 	 4.019744 	 297.647000 	 44.546000 	 -2934064.385618 	 108.071548 	 108.267921 	 295.402666
3:37:00.084 PM 12/14/2023 	 4.016899 	 297.647000 	 44.546000 	 -2934101.149001 	 4.027434 	 297.647000 	 44.546000 	 -2934101.149001 	 108.071548 	 108.269768 	 295.406081
3:37:10.085 PM 12/14/2023 	 4.019765 	 297.647000 	 44.546000 	 -2934133.163055 	 4.029201 	 297.647000 	 44.546000 	 -2934133.163055 	 108.072084 	 108.270363 	 295.409054
3:37:20.584 PM 12/14/2023 	 4.010452 	 297.647000 	 44.546000 	 -2934167.680713 	 4.029881 	 297.647000 	 44.546000 	 -2934167.680713 	 108.072799 	 108.272567 	 295.412260
3:37:31.084 PM 12/14/2023 	 4.012241 	 297.647000 	 44.546000 	 -2934204.202223 	 4.028596 	 297.647000 	 44.546000 	 -2934204.202223 	 108.073395 	 108.274176 	 295.415652
3:37:41.584 PM 12/14/2023 	 4.018198 	 297.647000 	 44.546000 	 -2934235.973302 	 4.029720 	 297.647000 	 44.546000 	 -2934235.973302 	 108.073752 	 108.276201 	 295.418602
3:37:52.085 PM 12/14/2023 	 4.009097 	 297.647000 	 44.546000 	 -2934271.499478 	 4.019346 	 297.647000 	 44.546000 	 -2934271.499478 	 108.073216 	 108.277392 	 295.421902
3:38:02.584 PM 12/14/2023 	 4.014223 	 297.647000 	 44.546000 	 -2934306.027555 	 4.028412 	 297.647000 	 44.546000 	 -2934306.027555 	 108.074050 	 108.279060 	 295.425108
