Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
10:01:38.424 AM 4/17/2023 	 3.987531 	 297.647000 	 44.546000 	 -67.557011 	 3.990180 	 297.647000 	 44.546000 	 -67.557011 	 108.962804 	 108.945955 	 300.302264
10:01:48.924 AM 4/17/2023 	 3.995624 	 297.647000 	 44.546000 	 -68.683589 	 3.993779 	 297.647000 	 44.546000 	 -68.683589 	 108.962387 	 108.950541 	 300.302367
10:01:59.423 AM 4/17/2023 	 3.995476 	 297.647000 	 44.546000 	 -68.271534 	 3.987843 	 297.647000 	 44.546000 	 -68.271534 	 108.962923 	 108.955306 	 300.302213
10:02:09.424 AM 4/17/2023 	 3.998603 	 297.647000 	 44.546000 	 -67.750856 	 4.009360 	 297.647000 	 44.546000 	 -67.750856 	 108.962447 	 108.960548 	 300.301212
10:02:19.425 AM 4/17/2023 	 3.997986 	 297.647000 	 44.546000 	 -68.284252 	 3.988771 	 297.647000 	 44.546000 	 -68.284252 	 108.962447 	 108.966088 	 300.299596
10:02:29.924 AM 4/17/2023 	 3.978793 	 297.647000 	 44.546000 	 -67.596477 	 3.998118 	 297.647000 	 44.546000 	 -67.596477 	 108.962387 	 108.971866 	 300.297184
10:02:39.924 AM 4/17/2023 	 3.996133 	 297.647000 	 44.546000 	 -67.361714 	 3.988253 	 297.647000 	 44.546000 	 -67.361714 	 108.962625 	 108.978001 	 300.295414
10:02:50.424 AM 4/17/2023 	 3.984771 	 297.647000 	 44.546000 	 -68.387732 	 3.996509 	 297.647000 	 44.546000 	 -68.387732 	 108.962268 	 108.983957 	 300.292156
10:03:00.924 AM 4/17/2023 	 4.001338 	 297.647000 	 44.546000 	 -67.194448 	 3.995717 	 297.647000 	 44.546000 	 -67.194448 	 108.962745 	 108.990152 	 300.288872
10:03:11.424 AM 4/17/2023 	 3.993091 	 297.647000 	 44.546000 	 -67.910822 	 3.988987 	 297.647000 	 44.546000 	 -67.910822 	 108.962268 	 108.997419 	 300.285512
10:03:21.924 AM 4/17/2023 	 3.981440 	 297.647000 	 44.546000 	 -68.098442 	 3.994874 	 297.647000 	 44.546000 	 -68.098442 	 108.962447 	 109.003912 	 300.281331
10:03:31.924 AM 4/17/2023 	 3.991194 	 297.647000 	 44.546000 	 -67.917272 	 4.002678 	 297.647000 	 44.546000 	 -67.917272 	 108.962685 	 109.010702 	 300.277433
10:03:42.424 AM 4/17/2023 	 3.998528 	 297.647000 	 44.546000 	 -68.733066 	 3.987351 	 297.647000 	 44.546000 	 -68.733066 	 108.962089 	 109.018625 	 300.272792
10:03:52.924 AM 4/17/2023 	 3.987991 	 297.647000 	 44.546000 	 -67.753534 	 3.991379 	 297.647000 	 44.546000 	 -67.753534 	 108.962387 	 109.026249 	 300.268945
10:04:03.424 AM 4/17/2023 	 3.997297 	 297.647000 	 44.546000 	 -68.310759 	 3.983894 	 297.647000 	 44.546000 	 -68.310759 	 108.963221 	 109.033754 	 300.263997
10:04:13.924 AM 4/17/2023 	 3.993655 	 297.647000 	 44.546000 	 -67.918886 	 3.988049 	 297.647000 	 44.546000 	 -67.918886 	 108.962745 	 109.040783 	 300.260126
10:04:23.924 AM 4/17/2023 	 3.994304 	 297.647000 	 44.546000 	 -68.718731 	 3.989507 	 297.647000 	 44.546000 	 -68.718731 	 108.963400 	 109.047871 	 300.256307
10:04:34.424 AM 4/17/2023 	 4.000107 	 297.647000 	 44.546000 	 -67.941705 	 3.994911 	 297.647000 	 44.546000 	 -67.941705 	 108.963400 	 109.054542 	 300.252616
10:04:44.924 AM 4/17/2023 	 3.995749 	 297.647000 	 44.546000 	 -68.006940 	 3.988669 	 297.647000 	 44.546000 	 -68.006940 	 108.963698 	 109.061929 	 300.248361
10:04:55.424 AM 4/17/2023 	 3.995229 	 297.647000 	 44.546000 	 -67.847729 	 3.985442 	 297.647000 	 44.546000 	 -67.847729 	 108.964114 	 109.069315 	 300.244440
10:05:05.424 AM 4/17/2023 	 3.988337 	 297.647000 	 44.546000 	 -67.801789 	 3.988169 	 297.647000 	 44.546000 	 -67.801789 	 108.964472 	 109.074914 	 300.241262
10:05:15.924 AM 4/17/2023 	 3.987723 	 297.647000 	 44.546000 	 -67.232158 	 3.992068 	 297.647000 	 44.546000 	 -67.232158 	 108.964829 	 109.081943 	 300.238085
10:05:26.424 AM 4/17/2023 	 3.990932 	 297.647000 	 44.546000 	 -68.256817 	 3.995176 	 297.647000 	 44.546000 	 -68.256817 	 108.964889 	 109.088852 	 300.234857
10:05:36.924 AM 4/17/2023 	 3.991971 	 297.647000 	 44.546000 	 -67.476529 	 3.981030 	 297.647000 	 44.546000 	 -67.476529 	 108.964770 	 109.095404 	 300.231706
10:05:46.924 AM 4/17/2023 	 3.987467 	 297.647000 	 44.546000 	 -67.868399 	 3.988003 	 297.647000 	 44.546000 	 -67.868399 	 108.964948 	 109.100825 	 300.229041
10:05:57.424 AM 4/17/2023 	 4.001620 	 297.647000 	 44.546000 	 -68.325411 	 3.984220 	 297.647000 	 44.546000 	 -68.325411 	 108.965663 	 109.108151 	 300.226326
10:06:07.924 AM 4/17/2023 	 3.988137 	 297.647000 	 44.546000 	 -66.897144 	 3.997146 	 297.647000 	 44.546000 	 -66.897144 	 108.965901 	 109.114465 	 300.223611
