Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:00:04.539 AM 2025-09-11 	 3.454343 	 0.828733 	 292.479568 	 292.249626 	 -65675.235210 	 292.377843 	 291.664852 	 291.939172
12:00:09.610 AM 2025-09-11 	 3.611596 	 0.765258 	 292.480946 	 292.246717 	 -65675.121724 	 292.378320 	 291.664380 	 291.939174
12:00:14.683 AM 2025-09-11 	 3.762306 	 -0.352367 	 292.479721 	 292.242583 	 -65674.957171 	 292.390434 	 291.674139 	 291.930899
12:00:19.761 AM 2025-09-11 	 2.821561 	 1.879608 	 292.480487 	 292.238755 	 -65674.883406 	 292.372590 	 291.651519 	 291.929169
12:00:24.845 AM 2025-09-11 	 3.855399 	 1.102535 	 292.480181 	 292.237836 	 -65674.826665 	 292.369984 	 291.658405 	 291.934626
12:00:29.928 AM 2025-09-11 	 3.320239 	 0.331004 	 292.481099 	 292.238295 	 -65674.883406 	 292.380174 	 291.669560 	 291.911613
12:00:35.020 AM 2025-09-11 	 4.070017 	 0.947624 	 292.480181 	 292.240745 	 -65674.849362 	 292.390935 	 291.684135 	 291.931874
12:00:40.111 AM 2025-09-11 	 2.663554 	 0.488433 	 292.479875 	 292.242276 	 -65674.860710 	 292.373443 	 291.653324 	 291.938564
12:00:45.206 AM 2025-09-11 	 2.510579 	 0.750144 	 292.479109 	 292.241817 	 -65674.883406 	 292.355999 	 291.647721 	 291.931541
12:00:50.290 AM 2025-09-11 	 3.261867 	 0.536040 	 292.480487 	 292.239520 	 -65674.911777 	 292.366545 	 291.676324 	 291.918848
12:00:55.387 AM 2025-09-11 	 2.384777 	 0.870043 	 292.480640 	 292.237223 	 -65674.894755 	 292.390175 	 291.657264 	 291.924471
12:01:00.489 AM 2025-09-11 	 3.036682 	 1.047372 	 292.480181 	 292.239520 	 -65674.911777 	 292.367019 	 291.663506 	 291.920272
12:01:05.585 AM 2025-09-11 	 4.680156 	 0.827222 	 292.479721 	 292.242276 	 -65674.900429 	 292.389725 	 291.648267 	 291.918326
12:01:10.671 AM 2025-09-11 	 3.637762 	 1.045105 	 292.479262 	 292.245645 	 -65674.872058 	 292.368750 	 291.650523 	 291.926749
12:01:15.759 AM 2025-09-11 	 2.911635 	 0.445360 	 292.480334 	 292.248248 	 -65674.957171 	 292.357727 	 291.651826 	 291.918562
12:01:20.852 AM 2025-09-11 	 2.755892 	 0.277352 	 292.479721 	 292.250085 	 -65674.974193 	 292.356850 	 291.649998 	 291.916261
12:01:25.934 AM 2025-09-11 	 3.314200 	 0.675586 	 292.479415 	 292.246411 	 -65675.042284 	 292.359503 	 291.669746 	 291.928880
