Timestamp	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
12:52:31.343 PM 2024-08-01 	 1154.580415 	 907.154264 	 272.516574 	 298.060686 	 -66016.996780 	 -66016.996780 	 -66016.996780 	 -66016.996780
12:52:36.511 PM 2024-08-01 	 762.743673 	 698.925909 	 272.516587 	 298.059613 	 -66017.014399 	 -66017.014399 	 -66017.014399 	 -66017.014399
12:52:41.634 PM 2024-08-01 	 747.154571 	 684.210389 	 272.516606 	 298.058999 	 -66017.026144 	 -66017.026144 	 -66017.026144 	 -66017.026144
12:52:46.715 PM 2024-08-01 	 765.519111 	 673.347488 	 272.516685 	 298.058079 	 -66016.955670 	 -66016.955670 	 -66016.955670 	 -66016.955670
12:52:51.781 PM 2024-08-01 	 760.011259 	 706.134678 	 272.516699 	 298.056545 	 -66017.014399 	 -66017.014399 	 -66017.014399 	 -66017.014399
12:52:56.823 PM 2024-08-01 	 732.704730 	 697.009045 	 272.516702 	 298.055318 	 -66017.026144 	 -66017.026144 	 -66017.026144 	 -66017.026144
12:53:01.847 PM 2024-08-01 	 770.000421 	 688.640083 	 272.516703 	 298.054857 	 -66017.055509 	 -66017.055509 	 -66017.055509 	 -66017.055509
12:53:06.885 PM 2024-08-01 	 763.323871 	 698.579564 	 272.516701 	 298.052863 	 -66016.938051 	 -66016.938051 	 -66016.938051 	 -66016.938051
12:53:11.935 PM 2024-08-01 	 776.948704 	 744.490345 	 272.516690 	 298.053170 	 -66016.755995 	 -66016.755995 	 -66016.755995 	 -66016.755995
12:53:16.959 PM 2024-08-01 	 799.065911 	 677.449476 	 272.516666 	 298.051022 	 -66016.515215 	 -66016.515215 	 -66016.515215 	 -66016.515215
12:53:21.995 PM 2024-08-01 	 792.494279 	 700.355623 	 272.516661 	 298.050562 	 -66016.227462 	 -66016.227462 	 -66016.227462 	 -66016.227462
12:53:27.061 PM 2024-08-01 	 774.755225 	 732.020906 	 272.516645 	 298.048722 	 -66015.828145 	 -66015.828145 	 -66015.828145 	 -66015.828145
12:53:32.094 PM 2024-08-01 	 762.823934 	 714.030848 	 272.516632 	 298.050562 	 -66015.546284 	 -66015.546284 	 -66015.546284 	 -66015.546284
12:53:37.124 PM 2024-08-01 	 814.655264 	 778.054860 	 272.516609 	 298.050256 	 -66015.276175 	 -66015.276175 	 -66015.276175 	 -66015.276175
12:53:42.157 PM 2024-08-01 	 720.675314 	 687.636059 	 272.516599 	 298.050562 	 -66014.876897 	 -66014.876897 	 -66014.876897 	 -66014.876897
12:53:47.195 PM 2024-08-01 	 785.553293 	 704.935441 	 272.516627 	 298.048108 	 -66014.313238 	 -66014.313238 	 -66014.313238 	 -66014.313238
12:53:52.228 PM 2024-08-01 	 758.767583 	 679.158785 	 272.516625 	 298.047494 	 -66013.726128 	 -66013.726128 	 -66013.726128 	 -66013.726128
12:53:57.258 PM 2024-08-01 	 793.192478 	 724.498789 	 272.516639 	 298.046727 	 -66013.074478 	 -66013.074478 	 -66013.074478 	 -66013.074478
12:54:02.316 PM 2024-08-01 	 734.445826 	 731.195722 	 272.516650 	 298.044887 	 -66012.446351 	 -66012.446351 	 -66012.446351 	 -66012.446351
12:54:07.363 PM 2024-08-01 	 868.055090 	 711.584516 	 272.516650 	 298.042739 	 -66011.724349 	 -66011.724349 	 -66011.724349 	 -66011.724349
12:54:12.390 PM 2024-08-01 	 832.508043 	 743.517052 	 272.516661 	 298.041512 	 -66011.102178 	 -66011.102178 	 -66011.102178 	 -66011.102178
12:54:17.415 PM 2024-08-01 	 845.122940 	 751.921531 	 272.516644 	 298.042739 	 -66010.556344 	 -66010.556344 	 -66010.556344 	 -66010.556344
12:54:22.436 PM 2024-08-01 	 799.839088 	 703.927388 	 272.516646 	 298.043506 	 -66009.764059 	 -66009.764059 	 -66009.764059 	 -66009.764059
12:54:27.481 PM 2024-08-01 	 774.569290 	 688.367036 	 272.516649 	 298.043199 	 -66008.930762 	 -66008.930762 	 -66008.930762 	 -66008.930762
12:54:32.505 PM 2024-08-01 	 785.396544 	 733.385380 	 272.516689 	 298.041052 	 -66008.285298 	 -66008.285298 	 -66008.285298 	 -66008.285298
12:54:37.552 PM 2024-08-01 	 789.626753 	 762.016930 	 272.516709 	 298.041205 	 -66007.569471 	 -66007.569471 	 -66007.569471 	 -66007.569471
12:54:42.602 PM 2024-08-01 	 798.686493 	 700.006003 	 272.516690 	 298.041052 	 -66006.871296 	 -66006.871296 	 -66006.871296 	 -66006.871296
12:54:47.675 PM 2024-08-01 	 739.019978 	 701.675513 	 272.516703 	 298.041972 	 -66006.073443 	 -66006.073443 	 -66006.073443 	 -66006.073443
12:54:52.754 PM 2024-08-01 	 745.532483 	 702.957117 	 272.516721 	 298.043506 	 -66005.357777 	 -66005.357777 	 -66005.357777 	 -66005.357777
12:54:57.833 PM 2024-08-01 	 750.446048 	 704.293128 	 272.516706 	 298.045194 	 -66004.606971 	 -66004.606971 	 -66004.606971 	 -66004.606971
12:55:02.865 PM 2024-08-01 	 775.100425 	 692.080614 	 272.516693 	 298.043046 	 -66003.803438 	 -66003.803438 	 -66003.803438 	 -66003.803438
12:55:07.889 PM 2024-08-01 	 768.712966 	 695.995954 	 272.516687 	 298.042893 	 -66002.958920 	 -66002.958920 	 -66002.958920 	 -66002.958920
12:55:12.947 PM 2024-08-01 	 759.324130 	 685.399802 	 272.516663 	 298.045194 	 -66002.302123 	 -66002.302123 	 -66002.302123 	 -66002.302123
12:55:18.160 PM 2024-08-01 	 743.213957 	 731.464738 	 272.516637 	 298.047341 	 -66001.528097 	 -66001.528097 	 -66001.528097 	 -66001.528097
12:55:23.395 PM 2024-08-01 	 790.383577 	 715.552248 	 272.516623 	 298.047648 	 -66000.842080 	 -66000.842080 	 -66000.842080 	 -66000.842080
12:55:28.625 PM 2024-08-01 	 751.772250 	 661.113563 	 272.516611 	 298.048875 	 -66000.015405 	 -66000.015405 	 -66000.015405 	 -66000.015405
12:55:33.837 PM 2024-08-01 	 761.596864 	 691.356689 	 272.516602 	 298.049028 	 -65999.241560 	 -65999.241560 	 -65999.241560 	 -65999.241560
12:55:39.004 PM 2024-08-01 	 743.846740 	 666.985313 	 272.516615 	 298.048722 	 -65998.397435 	 -65998.397435 	 -65998.397435 	 -65998.397435
12:55:44.077 PM 2024-08-01 	 722.474279 	 694.415108 	 272.516615 	 298.047801 	 -65997.559245 	 -65997.559245 	 -65997.559245 	 -65997.559245
12:55:49.205 PM 2024-08-01 	 746.625700 	 670.459346 	 272.516623 	 298.048108 	 -65996.562888 	 -65996.562888 	 -65996.562888 	 -65996.562888
12:55:54.374 PM 2024-08-01 	 726.675555 	 684.127770 	 272.516585 	 298.046574 	 -65995.742435 	 -65995.742435 	 -65995.742435 	 -65995.742435
12:55:59.588 PM 2024-08-01 	 727.701594 	 617.418888 	 272.516558 	 298.046574 	 -65994.904472 	 -65994.904472 	 -65994.904472 	 -65994.904472
12:56:04.653 PM 2024-08-01 	 778.016509 	 753.064848 	 272.516529 	 298.044733 	 -65993.949398 	 -65993.949398 	 -65993.949398 	 -65993.949398
12:56:09.806 PM 2024-08-01 	 715.567763 	 749.856809 	 272.516512 	 298.041359 	 -65993.123306 	 -65993.123306 	 -65993.123306 	 -65993.123306
12:56:15.024 PM 2024-08-01 	 792.120144 	 695.137017 	 272.516556 	 298.039671 	 -65992.238702 	 -65992.238702 	 -65992.238702 	 -65992.238702
12:56:20.257 PM 2024-08-01 	 766.248258 	 696.054140 	 272.516628 	 298.038444 	 -65991.395181 	 -65991.395181 	 -65991.395181 	 -65991.395181
12:56:25.466 PM 2024-08-01 	 724.340171 	 744.128383 	 272.516652 	 298.035530 	 -65990.592732 	 -65990.592732 	 -65990.592732 	 -65990.592732
12:56:30.686 PM 2024-08-01 	 799.647618 	 736.980571 	 272.516636 	 298.038598 	 -65989.679075 	 -65989.679075 	 -65989.679075 	 -65989.679075
12:56:35.928 PM 2024-08-01 	 740.984498 	 788.628090 	 272.516623 	 298.039211 	 -65988.759647 	 -65988.759647 	 -65988.759647 	 -65988.759647
12:56:41.122 PM 2024-08-01 	 736.418901 	 718.842655 	 272.516661 	 298.041359 	 -65987.887148 	 -65987.887148 	 -65987.887148 	 -65987.887148
12:56:46.314 PM 2024-08-01 	 763.710585 	 776.428926 	 272.516720 	 298.043046 	 -65986.956179 	 -65986.956179 	 -65986.956179 	 -65986.956179
12:56:51.540 PM 2024-08-01 	 761.416716 	 759.364051 	 272.516788 	 298.041819 	 -65986.031152 	 -65986.031152 	 -65986.031152 	 -65986.031152
