Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
2:36:19.312 PM 12/12/2023 	 4.021934 	 297.647000 	 44.546000 	 -2941612.245200 	 4.024692 	 297.647000 	 44.546000 	 -2941612.245200 	 108.234624 	 108.599284 	 296.119401
2:36:29.312 PM 12/12/2023 	 4.021114 	 297.647000 	 44.546000 	 -2941615.297610 	 4.021472 	 297.647000 	 44.546000 	 -2941615.297610 	 108.234504 	 108.599879 	 296.119683
2:36:39.312 PM 12/12/2023 	 4.004641 	 297.647000 	 44.546000 	 -2941622.419982 	 4.030906 	 297.647000 	 44.546000 	 -2941622.419982 	 108.234207 	 108.600535 	 296.120342
2:36:49.812 PM 12/12/2023 	 4.015662 	 297.647000 	 44.546000 	 -2941624.454967 	 4.028996 	 297.647000 	 44.546000 	 -2941624.454967 	 108.235338 	 108.604704 	 296.120531
2:36:59.812 PM 12/12/2023 	 4.023008 	 297.647000 	 44.546000 	 -2941631.323106 	 4.020068 	 297.647000 	 44.546000 	 -2941631.323106 	 108.235815 	 108.610959 	 296.121166
2:37:09.813 PM 12/12/2023 	 4.007918 	 297.647000 	 44.546000 	 -2941634.630026 	 4.030433 	 297.647000 	 44.546000 	 -2941634.630026 	 108.235219 	 108.616320 	 296.121472
2:37:20.312 PM 12/12/2023 	 4.012296 	 297.647000 	 44.546000 	 -2941635.393165 	 4.022231 	 297.647000 	 44.546000 	 -2941635.393165 	 108.236113 	 108.620072 	 296.121543
2:37:30.313 PM 12/12/2023 	 4.014801 	 297.647000 	 44.546000 	 -2941633.103752 	 4.022348 	 297.647000 	 44.546000 	 -2941633.103752 	 108.236232 	 108.618940 	 296.121331
2:37:40.813 PM 12/12/2023 	 4.019325 	 297.647000 	 44.546000 	 -2941630.814352 	 4.023755 	 297.647000 	 44.546000 	 -2941630.814352 	 108.236768 	 108.620787 	 296.121119
2:37:51.313 PM 12/12/2023 	 4.007845 	 297.647000 	 44.546000 	 -2941623.437473 	 4.027545 	 297.647000 	 44.546000 	 -2941623.437473 	 108.236946 	 108.623110 	 296.120436
2:38:01.813 PM 12/12/2023 	 4.014234 	 297.647000 	 44.546000 	 -2941616.569454 	 4.015303 	 297.647000 	 44.546000 	 -2941616.569454 	 108.237542 	 108.625433 	 296.119801
2:38:12.312 PM 12/12/2023 	 4.003222 	 297.647000 	 44.546000 	 -2941606.903531 	 4.023186 	 297.647000 	 44.546000 	 -2941606.903531 	 108.238197 	 108.627101 	 296.118906
2:38:22.313 PM 12/12/2023 	 4.005814 	 297.647000 	 44.546000 	 -2941600.544485 	 4.020561 	 297.647000 	 44.546000 	 -2941600.544485 	 108.239448 	 108.631628 	 296.118318
2:38:32.813 PM 12/12/2023 	 4.018989 	 297.647000 	 44.546000 	 -2941591.133261 	 4.019706 	 297.647000 	 44.546000 	 -2941591.133261 	 108.239805 	 108.634249 	 296.117447
2:38:42.813 PM 12/12/2023 	 4.014649 	 297.647000 	 44.546000 	 -2941582.739634 	 4.025855 	 297.647000 	 44.546000 	 -2941582.739634 	 108.240103 	 108.633474 	 296.116670
2:38:52.813 PM 12/12/2023 	 4.009103 	 297.647000 	 44.546000 	 -2941573.328784 	 4.023387 	 297.647000 	 44.546000 	 -2941573.328784 	 108.240103 	 108.634010 	 296.115799
2:39:02.813 PM 12/12/2023 	 4.011120 	 297.647000 	 44.546000 	 -2941568.241920 	 4.024450 	 297.647000 	 44.546000 	 -2941568.241920 	 108.239686 	 108.637465 	 296.115328
2:39:13.312 PM 12/12/2023 	 4.007504 	 297.647000 	 44.546000 	 -2941557.305358 	 4.036202 	 297.647000 	 44.546000 	 -2941557.305358 	 108.241116 	 108.638954 	 296.114316
2:39:23.813 PM 12/12/2023 	 4.011818 	 297.647000 	 44.546000 	 -2941544.588761 	 4.028955 	 297.647000 	 44.546000 	 -2941544.588761 	 108.242009 	 108.646519 	 296.113139
2:39:34.313 PM 12/12/2023 	 4.001150 	 297.647000 	 44.546000 	 -2941538.993572 	 4.014967 	 297.647000 	 44.546000 	 -2941538.993572 	 108.242545 	 108.647055 	 296.112621
2:39:44.812 PM 12/12/2023 	 4.014871 	 297.647000 	 44.546000 	 -2941534.670065 	 4.017358 	 297.647000 	 44.546000 	 -2941534.670065 	 108.243200 	 108.651284 	 296.112221
2:39:54.813 PM 12/12/2023 	 4.013222 	 297.647000 	 44.546000 	 -2941530.092279 	 4.022050 	 297.647000 	 44.546000 	 -2941530.092279 	 108.243736 	 108.655037 	 296.111798
2:40:04.813 PM 12/12/2023 	 4.017112 	 297.647000 	 44.546000 	 -2941525.260222 	 4.017700 	 297.647000 	 44.546000 	 -2941525.260222 	 108.244630 	 108.656526 	 296.111350
2:40:15.313 PM 12/12/2023 	 4.009363 	 297.647000 	 44.546000 	 -2941526.786129 	 4.016742 	 297.647000 	 44.546000 	 -2941526.786129 	 108.244391 	 108.655394 	 296.111492
2:40:25.813 PM 12/12/2023 	 4.020673 	 297.647000 	 44.546000 	 -2941529.583639 	 4.030112 	 297.647000 	 44.546000 	 -2941529.583639 	 108.244570 	 108.654561 	 296.111750
2:40:36.313 PM 12/12/2023 	 4.015139 	 297.647000 	 44.546000 	 -2941531.363881 	 4.022751 	 297.647000 	 44.546000 	 -2941531.363881 	 108.245583 	 108.655871 	 296.111915
2:40:46.813 PM 12/12/2023 	 4.003257 	 297.647000 	 44.546000 	 -2941533.144131 	 4.018091 	 297.647000 	 44.546000 	 -2941533.144131 	 108.245940 	 108.658849 	 296.112080
