Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
3:07:27.659 PM 12/12/2023 	 20291.801893 	 20292.319178 	 294.297402 	 295.354797 	 294.078261 	 295.222183 	 -65765.642260 	 295.398359
3:07:38.159 PM 12/12/2023 	 20291.716331 	 20292.974308 	 294.297556 	 295.363380 	 294.051009 	 295.410746 	 -65765.676610 	 295.476675
3:07:48.159 PM 12/12/2023 	 20291.168025 	 20292.784534 	 294.299087 	 295.369511 	 294.084568 	 295.374505 	 -65765.796833 	 295.517666
3:07:58.659 PM 12/12/2023 	 20292.390746 	 20292.126734 	 294.298628 	 295.375795 	 294.068629 	 295.221997 	 -65765.939958 	 295.470226
3:08:08.659 PM 12/12/2023 	 20291.801154 	 20292.773940 	 294.297402 	 295.375642 	 294.081146 	 295.267463 	 -65766.111710 	 295.405946
3:08:18.659 PM 12/12/2023 	 20290.712652 	 20291.563509 	 294.298015 	 295.373036 	 294.076023 	 295.305221 	 -65766.243389 	 295.398011
3:08:29.159 PM 12/12/2023 	 20291.491250 	 20292.620737 	 294.296943 	 295.379780 	 294.071798 	 295.345285 	 -65766.478126 	 295.590154
3:08:39.159 PM 12/12/2023 	 20290.878042 	 20291.547862 	 294.299394 	 295.388670 	 294.061834 	 295.271754 	 -65766.581182 	 295.447440
3:08:49.659 PM 12/12/2023 	 20291.367835 	 20293.904385 	 294.300619 	 295.388057 	 294.074328 	 295.276678 	 -65766.747220 	 295.492860
3:08:59.659 PM 12/12/2023 	 20291.408965 	 20292.235400 	 294.300772 	 295.392042 	 294.068403 	 295.312695 	 -65767.027774 	 295.469059
3:09:09.659 PM 12/12/2023 	 20291.197806 	 20291.610103 	 294.300925 	 295.400319 	 294.059525 	 295.448906 	 -65767.165190 	 295.506825
3:09:19.659 PM 12/12/2023 	 20291.076697 	 20292.264102 	 294.302917 	 295.413500 	 294.068808 	 295.345129 	 -65767.354142 	 295.408242
3:09:30.159 PM 12/12/2023 	 20291.671449 	 20293.110375 	 294.304448 	 295.426528 	 294.068690 	 295.247029 	 -65767.440030 	 295.441091
3:09:40.659 PM 12/12/2023 	 20290.843354 	 20292.247541 	 294.303070 	 295.431587 	 294.072612 	 295.145398 	 -65767.588904 	 295.273083
3:09:51.159 PM 12/12/2023 	 20290.996814 	 20292.380506 	 294.304142 	 295.430820 	 294.068527 	 295.297273 	 -65767.628986 	 295.478601
3:10:01.159 PM 12/12/2023 	 20292.526011 	 20292.934320 	 294.303070 	 295.422543 	 294.087396 	 295.187478 	 -65767.737780 	 295.331167
3:10:11.659 PM 12/12/2023 	 20291.201545 	 20292.591204 	 294.303989 	 295.419938 	 294.089994 	 295.311619 	 -65767.795041 	 295.470809
3:10:21.659 PM 12/12/2023 	 20291.828551 	 20292.826233 	 294.304448 	 295.423003 	 294.050698 	 295.328482 	 -65767.772137 	 295.497555
3:10:32.160 PM 12/12/2023 	 20292.047693 	 20293.028742 	 294.305980 	 295.426835 	 294.061609 	 295.462757 	 -65767.783589 	 295.571994
3:10:42.659 PM 12/12/2023 	 20291.220985 	 20293.061848 	 294.307206 	 295.427908 	 294.081350 	 295.327963 	 -65767.646164 	 295.443354
3:10:53.160 PM 12/12/2023 	 20291.716873 	 20293.130824 	 294.305980 	 295.428521 	 294.077312 	 295.379045 	 -65767.697698 	 295.484535
3:11:03.659 PM 12/12/2023 	 20291.585076 	 20292.252066 	 294.306593 	 295.427448 	 294.072187 	 295.270303 	 -65767.600356 	 295.404076
3:11:13.660 PM 12/12/2023 	 20291.783617 	 20292.931453 	 294.306133 	 295.428674 	 294.083285 	 295.213532 	 -65767.543096 	 295.379349
3:11:24.159 PM 12/12/2023 	 20291.849131 	 20292.352030 	 294.305674 	 295.428674 	 294.083354 	 295.131612 	 -65767.331238 	 295.311591
3:11:34.160 PM 12/12/2023 	 20291.879297 	 20292.570622 	 294.305674 	 295.421624 	 294.073673 	 295.322661 	 -65767.388497 	 295.423925
3:11:44.660 PM 12/12/2023 	 20291.477468 	 20292.375125 	 294.304755 	 295.418098 	 294.069588 	 295.215887 	 -65767.428578 	 295.435393
3:11:54.660 PM 12/12/2023 	 20292.005314 	 20292.928993 	 294.302457 	 295.415033 	 294.074004 	 295.372449 	 -65767.468659 	 295.536798
3:12:05.160 PM 12/12/2023 	 20291.183263 	 20292.858355 	 294.302151 	 295.420091 	 294.092519 	 295.253838 	 -65767.606082 	 295.399861
3:12:15.660 PM 12/12/2023 	 20291.915395 	 20292.295327 	 294.303070 	 295.416412 	 294.098022 	 295.150488 	 -65767.680520 	 295.298428
3:12:26.160 PM 12/12/2023 	 20291.988253 	 20292.556092 	 294.304602 	 295.411967 	 294.074457 	 295.220273 	 -65767.921016 	 295.364894
3:12:36.660 PM 12/12/2023 	 20291.040423 	 20292.276677 	 294.305674 	 295.419478 	 294.060667 	 295.280954 	 -65768.012635 	 295.522560
3:12:46.660 PM 12/12/2023 	 20291.111081 	 20293.107074 	 294.306286 	 295.421164 	 294.070515 	 295.152260 	 -65768.109981 	 295.352955
3:12:57.160 PM 12/12/2023 	 20293.053388 	 20292.375967 	 294.308890 	 295.418711 	 294.104734 	 295.338096 	 -65768.276045 	 295.485977
3:13:07.660 PM 12/12/2023 	 20291.866740 	 20292.731980 	 294.310422 	 295.426375 	 294.094228 	 295.414752 	 -65768.476470 	 295.475501
3:13:18.160 PM 12/12/2023 	 20291.342624 	 20292.222111 	 294.310422 	 295.424383 	 294.097322 	 295.515785 	 -65768.539461 	 295.519081
3:13:28.160 PM 12/12/2023 	 20290.797655 	 20292.453101 	 294.311341 	 295.425762 	 294.111915 	 295.434744 	 -65768.528008 	 295.607545
3:13:38.660 PM 12/12/2023 	 20290.663807 	 20292.686610 	 294.311035 	 295.427295 	 294.084476 	 295.395608 	 -65768.516555 	 295.699288
3:13:49.160 PM 12/12/2023 	 20291.525520 	 20292.780259 	 294.310882 	 295.425762 	 294.100345 	 295.332777 	 -65768.585273 	 295.534808
3:13:59.660 PM 12/12/2023 	 20291.522027 	 20292.567971 	 294.309350 	 295.427755 	 294.089671 	 295.338617 	 -65768.516555 	 295.429046
