Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
3:20:09.689 PM 12/12/2023 	 20290.829142 	 20289.905720 	 294.308431 	 295.423616 	 294.081877 	 295.359105 	 -65761.490395 	 295.516396
3:20:19.689 PM 12/12/2023 	 20290.522482 	 20291.309055 	 294.308278 	 295.423770 	 294.095738 	 295.306514 	 -65761.415991 	 295.416258
3:20:29.690 PM 12/12/2023 	 20289.549732 	 20289.556090 	 294.307052 	 295.426528 	 294.102233 	 295.229136 	 -65761.501842 	 295.342667
3:20:40.190 PM 12/12/2023 	 20289.380181 	 20289.966967 	 294.308125 	 295.435572 	 294.068960 	 295.230337 	 -65761.450331 	 295.353759
3:20:50.190 PM 12/12/2023 	 20289.190694 	 20290.713009 	 294.311035 	 295.434499 	 294.086648 	 295.183433 	 -65761.501842 	 295.312520
3:21:00.690 PM 12/12/2023 	 20289.046531 	 20290.934177 	 294.309656 	 295.428674 	 294.096518 	 295.305407 	 -65761.490395 	 295.358634
3:21:11.189 PM 12/12/2023 	 20290.289392 	 20291.004861 	 294.310729 	 295.440630 	 294.096472 	 295.400506 	 -65761.593417 	 295.430647
3:21:21.690 PM 12/12/2023 	 20288.902614 	 20291.100927 	 294.311188 	 295.448600 	 294.103602 	 295.202704 	 -65761.490395 	 295.276671
3:21:32.190 PM 12/12/2023 	 20290.377712 	 20291.466834 	 294.311648 	 295.449060 	 294.103981 	 295.248312 	 -65761.581970 	 295.386801
3:21:42.690 PM 12/12/2023 	 20289.612515 	 20290.931209 	 294.313945 	 295.455191 	 294.102116 	 295.213943 	 -65761.702164 	 295.399542
3:21:52.690 PM 12/12/2023 	 20289.465066 	 20290.722882 	 294.314558 	 295.465767 	 294.078573 	 295.296459 	 -65761.719334 	 295.441056
3:22:03.189 PM 12/12/2023 	 20290.900580 	 20291.281855 	 294.317315 	 295.473737 	 294.103630 	 295.327574 	 -65761.954002 	 295.464156
3:22:13.190 PM 12/12/2023 	 20289.783947 	 20290.965962 	 294.316396 	 295.478029 	 294.090997 	 295.330518 	 -65761.982621 	 295.510892
3:22:23.689 PM 12/12/2023 	 20289.852230 	 20291.385611 	 294.317775 	 295.484467 	 294.104860 	 295.291117 	 -65762.251638 	 295.433832
3:22:33.690 PM 12/12/2023 	 20289.600616 	 20290.958143 	 294.316090 	 295.493357 	 294.096903 	 295.495591 	 -65762.268810 	 295.448501
3:22:44.189 PM 12/12/2023 	 20289.827486 	 20290.661042 	 294.316396 	 295.491518 	 294.085664 	 295.117423 	 -65762.406183 	 295.336504
3:22:54.190 PM 12/12/2023 	 20289.712703 	 20291.625688 	 294.318081 	 295.489678 	 294.105406 	 295.132409 	 -65762.497766 	 295.246435
3:23:04.689 PM 12/12/2023 	 20289.738838 	 20291.082567 	 294.319460 	 295.492437 	 294.113671 	 295.248555 	 -65762.555006 	 295.457216
3:23:14.690 PM 12/12/2023 	 20290.416868 	 20290.676205 	 294.320991 	 295.504086 	 294.103588 	 295.260640 	 -65762.629419 	 295.407603
3:23:25.190 PM 12/12/2023 	 20290.586946 	 20291.234378 	 294.321298 	 295.511137 	 294.096552 	 295.319572 	 -65762.640867 	 295.434023
3:23:35.689 PM 12/12/2023 	 20290.460295 	 20291.731953 	 294.322064 	 295.517728 	 294.096789 	 295.365970 	 -65762.812591 	 295.578815
3:23:45.690 PM 12/12/2023 	 20290.946771 	 20291.157949 	 294.322676 	 295.523553 	 294.093485 	 295.229361 	 -65763.041560 	 295.381986
3:23:56.189 PM 12/12/2023 	 20290.475161 	 20291.207650 	 294.322064 	 295.523859 	 294.094762 	 295.206135 	 -65763.236188 	 295.317787
3:24:06.190 PM 12/12/2023 	 20290.391601 	 20290.901814 	 294.321451 	 295.523706 	 294.072305 	 295.135197 	 -65763.287708 	 295.260528
3:24:16.689 PM 12/12/2023 	 20289.521735 	 20291.000685 	 294.321910 	 295.525545 	 294.104044 	 295.244606 	 -65763.425095 	 295.318566
3:24:26.689 PM 12/12/2023 	 20291.362154 	 20290.900081 	 294.322676 	 295.525086 	 294.088460 	 295.343532 	 -65763.539586 	 295.499416
3:24:36.690 PM 12/12/2023 	 20289.999637 	 20291.754092 	 294.326046 	 295.526772 	 294.093845 	 295.240085 	 -65763.699876 	 295.392706
3:24:46.690 PM 12/12/2023 	 20290.536991 	 20291.249946 	 294.323748 	 295.525852 	 294.097719 	 295.314142 	 -65763.837269 	 295.404576
3:24:57.190 PM 12/12/2023 	 20290.307475 	 20291.240538 	 294.323902 	 295.519721 	 294.118925 	 295.295725 	 -65763.940315 	 295.413478
3:25:07.690 PM 12/12/2023 	 20290.886310 	 20291.593507 	 294.324514 	 295.528151 	 294.089080 	 295.271607 	 -65764.146410 	 295.344150
3:25:17.690 PM 12/12/2023 	 20291.316508 	 20293.042039 	 294.325433 	 295.523553 	 294.091324 	 295.244637 	 -65764.232284 	 295.356751
3:25:28.190 PM 12/12/2023 	 20290.235533 	 20291.719483 	 294.325740 	 295.521713 	 294.118481 	 295.283975 	 -65764.404035 	 295.466250
3:25:38.690 PM 12/12/2023 	 20290.852911 	 20291.272790 	 294.327731 	 295.524319 	 294.108092 	 295.389959 	 -65764.518537 	 295.430461
3:25:49.190 PM 12/12/2023 	 20291.521578 	 20291.512927 	 294.329416 	 295.526925 	 294.102757 	 295.358263 	 -65764.713194 	 295.566874
3:25:59.190 PM 12/12/2023 	 20291.187124 	 20292.208012 	 294.330335 	 295.523859 	 294.094399 	 295.428581 	 -65764.862051 	 295.514755
3:26:09.690 PM 12/12/2023 	 20292.173466 	 20291.719015 	 294.330182 	 295.524932 	 294.105998 	 295.361494 	 -65765.268558 	 295.482057
3:26:20.190 PM 12/12/2023 	 20290.761876 	 20291.954869 	 294.332479 	 295.529071 	 294.101631 	 295.439088 	 -65765.468955 	 295.551627
