Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
3:33:13.471 PM 12/12/2023 	 4.007270 	 297.647000 	 44.546000 	 -2942684.591474 	 4.029025 	 297.647000 	 44.546000 	 -2942684.591474 	 108.294898 	 108.705787 	 296.215321
3:33:23.472 PM 12/12/2023 	 4.007072 	 297.647000 	 44.546000 	 -2942675.413072 	 4.015443 	 297.647000 	 44.546000 	 -2942675.413072 	 108.294839 	 108.705191 	 296.214472
3:33:33.972 PM 12/12/2023 	 4.004865 	 297.647000 	 44.546000 	 -2942673.118501 	 4.025469 	 297.647000 	 44.546000 	 -2942673.118501 	 108.295613 	 108.706919 	 296.214260
3:33:44.471 PM 12/12/2023 	 4.012623 	 297.647000 	 44.546000 	 -2942673.373453 	 4.029656 	 297.647000 	 44.546000 	 -2942673.373453 	 108.294779 	 108.708229 	 296.214283
3:33:54.472 PM 12/12/2023 	 4.012066 	 297.647000 	 44.546000 	 -2942668.784343 	 4.027490 	 297.647000 	 44.546000 	 -2942668.784343 	 108.294898 	 108.707514 	 296.213859
3:34:04.472 PM 12/12/2023 	 4.017579 	 297.647000 	 44.546000 	 -2942665.724963 	 4.028024 	 297.647000 	 44.546000 	 -2942665.724963 	 108.295136 	 108.705787 	 296.213576
3:34:14.972 PM 12/12/2023 	 4.015349 	 297.647000 	 44.546000 	 -2942667.254651 	 4.016231 	 297.647000 	 44.546000 	 -2942667.254651 	 108.295613 	 108.705370 	 296.213717
3:34:25.471 PM 12/12/2023 	 4.008058 	 297.647000 	 44.546000 	 -2942672.608598 	 4.018806 	 297.647000 	 44.546000 	 -2942672.608598 	 108.294362 	 108.706502 	 296.214213
3:34:35.972 PM 12/12/2023 	 4.008239 	 297.647000 	 44.546000 	 -2942678.217564 	 4.036191 	 297.647000 	 44.546000 	 -2942678.217564 	 108.293350 	 108.709182 	 296.214731
3:34:46.472 PM 12/12/2023 	 4.016263 	 297.647000 	 44.546000 	 -2942681.277029 	 4.024602 	 297.647000 	 44.546000 	 -2942681.277029 	 108.293290 	 108.711326 	 296.215014
3:34:56.971 PM 12/12/2023 	 3.999113 	 297.647000 	 44.546000 	 -2942688.160903 	 4.019396 	 297.647000 	 44.546000 	 -2942688.160903 	 108.293945 	 108.711982 	 296.215651
3:35:06.972 PM 12/12/2023 	 4.011707 	 297.647000 	 44.546000 	 -2942695.044883 	 4.020065 	 297.647000 	 44.546000 	 -2942695.044883 	 108.294600 	 108.713769 	 296.216288
3:35:16.972 PM 12/12/2023 	 4.013239 	 297.647000 	 44.546000 	 -2942697.849498 	 4.024345 	 297.647000 	 44.546000 	 -2942697.849498 	 108.294779 	 108.716509 	 296.216547
3:35:26.972 PM 12/12/2023 	 4.003958 	 297.647000 	 44.546000 	 -2942705.753507 	 4.024529 	 297.647000 	 44.546000 	 -2942705.753507 	 108.294243 	 108.716687 	 296.217278
3:35:37.471 PM 12/12/2023 	 4.023787 	 297.647000 	 44.546000 	 -2942711.362888 	 4.036342 	 297.647000 	 44.546000 	 -2942711.362888 	 108.294303 	 108.715019 	 296.217797
3:35:47.471 PM 12/12/2023 	 4.004407 	 297.647000 	 44.546000 	 -2942717.482294 	 4.024836 	 297.647000 	 44.546000 	 -2942717.482294 	 108.294362 	 108.714900 	 296.218363
3:35:57.472 PM 12/12/2023 	 4.003502 	 297.647000 	 44.546000 	 -2942720.797006 	 4.026272 	 297.647000 	 44.546000 	 -2942720.797006 	 108.294184 	 108.715019 	 296.218670
3:36:07.472 PM 12/12/2023 	 4.009238 	 297.647000 	 44.546000 	 -2942729.466371 	 4.025259 	 297.647000 	 44.546000 	 -2942729.466371 	 108.294005 	 108.716032 	 296.219472
3:36:17.971 PM 12/12/2023 	 4.017357 	 297.647000 	 44.546000 	 -2942729.976339 	 4.022301 	 297.647000 	 44.546000 	 -2942729.976339 	 108.294600 	 108.716628 	 296.219519
3:36:27.972 PM 12/12/2023 	 4.002130 	 297.647000 	 44.546000 	 -2942734.056103 	 4.023822 	 297.647000 	 44.546000 	 -2942734.056103 	 108.294541 	 108.716330 	 296.219896
3:36:37.972 PM 12/12/2023 	 4.007623 	 297.647000 	 44.546000 	 -2942738.390893 	 4.024424 	 297.647000 	 44.546000 	 -2942738.390893 	 108.295017 	 108.715556 	 296.220297
3:36:48.472 PM 12/12/2023 	 4.011844 	 297.647000 	 44.546000 	 -2942741.195779 	 4.025414 	 297.647000 	 44.546000 	 -2942741.195779 	 108.294660 	 108.717581 	 296.220557
3:36:58.472 PM 12/12/2023 	 4.005548 	 297.647000 	 44.546000 	 -2942755.475473 	 4.027093 	 297.647000 	 44.546000 	 -2942755.475473 	 108.295434 	 108.719189 	 296.221878
3:37:08.972 PM 12/12/2023 	 4.009591 	 297.647000 	 44.546000 	 -2942760.575474 	 4.032649 	 297.647000 	 44.546000 	 -2942760.575474 	 108.295970 	 108.720857 	 296.222349
3:37:18.972 PM 12/12/2023 	 4.008797 	 297.647000 	 44.546000 	 -2942766.440548 	 4.026371 	 297.647000 	 44.546000 	 -2942766.440548 	 108.296625 	 108.722048 	 296.222892
3:37:29.472 PM 12/12/2023 	 4.014541 	 297.647000 	 44.546000 	 -2942775.365806 	 4.021580 	 297.647000 	 44.546000 	 -2942775.365806 	 108.297162 	 108.723597 	 296.223717
3:37:39.472 PM 12/12/2023 	 4.005338 	 297.647000 	 44.546000 	 -2942780.976060 	 4.017186 	 297.647000 	 44.546000 	 -2942780.976060 	 108.297459 	 108.724133 	 296.224236
3:37:49.972 PM 12/12/2023 	 4.017713 	 297.647000 	 44.546000 	 -2942789.901609 	 4.019954 	 297.647000 	 44.546000 	 -2942789.901609 	 108.297400 	 108.724907 	 296.225062
3:38:00.472 PM 12/12/2023 	 4.016318 	 297.647000 	 44.546000 	 -2942788.116485 	 4.023685 	 297.647000 	 44.546000 	 -2942788.116485 	 108.297876 	 108.726575 	 296.224897
3:38:10.972 PM 12/12/2023 	 4.011850 	 297.647000 	 44.546000 	 -2942795.767067 	 4.019276 	 297.647000 	 44.546000 	 -2942795.767067 	 108.297757 	 108.726516 	 296.225604
3:38:20.972 PM 12/12/2023 	 4.008733 	 297.647000 	 44.546000 	 -2942795.257024 	 4.026234 	 297.647000 	 44.546000 	 -2942795.257024 	 108.297936 	 108.726396 	 296.225557
3:38:31.472 PM 12/12/2023 	 4.011076 	 297.647000 	 44.546000 	 -2942799.337383 	 4.022363 	 297.647000 	 44.546000 	 -2942799.337383 	 108.298234 	 108.726933 	 296.225935
3:38:41.972 PM 12/12/2023 	 4.014865 	 297.647000 	 44.546000 	 -2942797.552221 	 4.017393 	 297.647000 	 44.546000 	 -2942797.552221 	 108.297995 	 108.728660 	 296.225770
3:38:52.472 PM 12/12/2023 	 4.002557 	 297.647000 	 44.546000 	 -2942795.767067 	 4.030088 	 297.647000 	 44.546000 	 -2942795.767067 	 108.298114 	 108.730983 	 296.225604
3:39:02.473 PM 12/12/2023 	 4.015594 	 297.647000 	 44.546000 	 -2942798.827336 	 4.024605 	 297.647000 	 44.546000 	 -2942798.827336 	 108.298114 	 108.733306 	 296.225887
3:39:12.973 PM 12/12/2023 	 4.005858 	 297.647000 	 44.546000 	 -2942800.357478 	 4.015408 	 297.647000 	 44.546000 	 -2942800.357478 	 108.299008 	 108.733604 	 296.226029
3:39:23.472 PM 12/12/2023 	 4.013300 	 297.647000 	 44.546000 	 -2942799.847430 	 4.018868 	 297.647000 	 44.546000 	 -2942799.847430 	 108.299306 	 108.736165 	 296.225982
3:39:33.972 PM 12/12/2023 	 4.012209 	 297.647000 	 44.546000 	 -2942800.357478 	 4.025323 	 297.647000 	 44.546000 	 -2942800.357478 	 108.300020 	 108.740930 	 296.226029
3:39:44.472 PM 12/12/2023 	 4.021336 	 297.647000 	 44.546000 	 -2942797.552221 	 4.030164 	 297.647000 	 44.546000 	 -2942797.552221 	 108.300735 	 108.742360 	 296.225770
3:39:54.473 PM 12/12/2023 	 4.021843 	 297.647000 	 44.546000 	 -2942795.257024 	 4.014719 	 297.647000 	 44.546000 	 -2942795.257024 	 108.300616 	 108.743611 	 296.225557
3:40:04.973 PM 12/12/2023 	 4.019155 	 297.647000 	 44.546000 	 -2942794.236940 	 4.024170 	 297.647000 	 44.546000 	 -2942794.236940 	 108.301092 	 108.744087 	 296.225463
3:40:15.473 PM 12/12/2023 	 4.019030 	 297.647000 	 44.546000 	 -2942788.371502 	 4.018041 	 297.647000 	 44.546000 	 -2942788.371502 	 108.300854 	 108.747244 	 296.224920
3:40:25.972 PM 12/12/2023 	 4.007839 	 297.647000 	 44.546000 	 -2942786.331368 	 4.028535 	 297.647000 	 44.546000 	 -2942786.331368 	 108.301807 	 108.747840 	 296.224732
3:40:35.973 PM 12/12/2023 	 4.008657 	 297.647000 	 44.546000 	 -2942782.506142 	 4.022132 	 297.647000 	 44.546000 	 -2942782.506142 	 108.301867 	 108.749210 	 296.224378
3:40:46.473 PM 12/12/2023 	 4.008015 	 297.647000 	 44.546000 	 -2942778.425936 	 4.038804 	 297.647000 	 44.546000 	 -2942778.425936 	 108.302641 	 108.750223 	 296.224000
3:40:56.973 PM 12/12/2023 	 4.006739 	 297.647000 	 44.546000 	 -2942781.231073 	 4.018914 	 297.647000 	 44.546000 	 -2942781.231073 	 108.303534 	 108.751354 	 296.224260
3:41:07.473 PM 12/12/2023 	 4.012577 	 297.647000 	 44.546000 	 -2942775.620816 	 4.029440 	 297.647000 	 44.546000 	 -2942775.620816 	 108.303415 	 108.752724 	 296.223741
