Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
2:31:35.170 PM 12/12/2023 	 20287.209968 	 20287.489910 	 294.170730 	 295.105434 	 294.032839 	 295.245661 	 -65753.057211 	 295.436427
2:31:45.670 PM 12/12/2023 	 20286.675222 	 20288.161061 	 294.173180 	 295.103135 	 294.020750 	 295.206276 	 -65753.903156 	 295.354669
2:31:56.170 PM 12/12/2023 	 20288.073055 	 20289.017700 	 294.174099 	 295.097618 	 294.028404 	 295.230401 	 -65754.497647 	 295.440953
2:32:06.670 PM 12/12/2023 	 20287.660775 	 20289.009339 	 294.174865 	 295.105281 	 294.023540 	 295.286795 	 -65754.920671 	 295.437988
2:32:16.670 PM 12/12/2023 	 20287.563910 	 20288.879276 	 294.175937 	 295.109879 	 294.016126 	 295.277044 	 -65755.183641 	 295.406577
2:32:27.170 PM 12/12/2023 	 20287.815930 	 20288.679663 	 294.175478 	 295.107120 	 294.013197 	 295.148796 	 -65755.275110 	 295.331594
2:32:37.670 PM 12/12/2023 	 20287.153233 	 20288.535620 	 294.175325 	 295.108193 	 294.037169 	 295.132185 	 -65755.246526 	 295.260815
2:32:47.670 PM 12/12/2023 	 20289.108436 	 20288.806984 	 294.173793 	 295.109112 	 294.024296 	 295.136307 	 -65754.989271 	 295.279069
2:32:58.170 PM 12/12/2023 	 20287.704488 	 20288.574079 	 294.175325 	 295.124438 	 294.020847 	 295.225691 	 -65754.726306 	 295.456965
2:33:08.170 PM 12/12/2023 	 20287.986636 	 20288.414610 	 294.176550 	 295.129956 	 294.012249 	 295.131828 	 -65754.360453 	 295.340540
2:33:18.670 PM 12/12/2023 	 20287.216908 	 20288.684208 	 294.177010 	 295.130722 	 294.028378 	 295.308578 	 -65753.920304 	 295.434805
2:33:28.670 PM 12/12/2023 	 20287.508952 	 20287.906717 	 294.178694 	 295.125818 	 294.010498 	 295.158826 	 -65753.480175 	 295.235156
2:33:39.171 PM 12/12/2023 	 20287.207836 	 20287.526613 	 294.179613 	 295.119074 	 294.019070 	 295.183398 	 -65752.925753 	 295.369479
2:33:49.670 PM 12/12/2023 	 20287.310876 	 20287.766004 	 294.180226 	 295.122752 	 294.034443 	 295.252443 	 -65752.302779 	 295.439439
2:34:00.170 PM 12/12/2023 	 20286.670697 	 20287.134640 	 294.180839 	 295.124438 	 294.042707 	 295.288009 	 -65751.674129 	 295.464631
2:34:10.171 PM 12/12/2023 	 20286.400418 	 20286.136832 	 294.181911 	 295.116929 	 294.000784 	 295.329579 	 -65751.016946 	 295.432254
2:34:20.671 PM 12/12/2023 	 20286.099751 	 20286.490472 	 294.183136 	 295.114170 	 294.040886 	 295.196678 	 -65750.319808 	 295.358733
2:34:31.170 PM 12/12/2023 	 20287.145663 	 20286.657957 	 294.181758 	 295.116469 	 294.016818 	 295.189633 	 -65749.639859 	 295.306000
2:34:41.671 PM 12/12/2023 	 20285.870339 	 20287.469087 	 294.179920 	 295.115856 	 294.047850 	 295.195615 	 -65748.919963 	 295.315278
2:34:52.171 PM 12/12/2023 	 20285.800451 	 20286.757808 	 294.180839 	 295.115702 	 294.038308 	 295.263364 	 -65748.211544 	 295.435757
2:35:02.670 PM 12/12/2023 	 20285.551306 	 20286.249723 	 294.181145 	 295.118461 	 294.033536 	 295.366006 	 -65747.400351 	 295.543540
2:35:12.671 PM 12/12/2023 	 20285.748231 	 20285.983089 	 294.181145 	 295.125664 	 294.051980 	 295.343420 	 -65746.834839 	 295.480469
2:35:23.170 PM 12/12/2023 	 20285.441559 	 20285.640025 	 294.180379 	 295.129343 	 294.039841 	 295.400081 	 -65746.183684 	 295.528167
2:35:33.670 PM 12/12/2023 	 20284.597312 	 20286.237817 	 294.181145 	 295.126737 	 294.031079 	 295.304205 	 -65745.663932 	 295.497302
2:35:44.171 PM 12/12/2023 	 20284.947452 	 20286.267059 	 294.181298 	 295.132714 	 294.058521 	 295.290591 	 -65745.332676 	 295.390449
