Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
1:54:38.493 PM 12/12/2023 	 4.012539 	 297.647000 	 44.546000 	 -2925292.699635 	 4.039119 	 297.647000 	 44.546000 	 -2925292.699635 	 108.159935 	 108.298657 	 294.588644
1:54:48.493 PM 12/12/2023 	 4.009678 	 297.647000 	 44.546000 	 -2925409.776211 	 4.021384 	 297.647000 	 44.546000 	 -2925409.776211 	 108.160412 	 108.299968 	 294.599563
1:54:58.993 PM 12/12/2023 	 4.012781 	 297.647000 	 44.546000 	 -2925531.301596 	 4.022304 	 297.647000 	 44.546000 	 -2925531.301596 	 108.160114 	 108.302171 	 294.610896
1:55:08.993 PM 12/12/2023 	 4.020279 	 297.647000 	 44.546000 	 -2925635.912237 	 4.024196 	 297.647000 	 44.546000 	 -2925635.912237 	 108.160769 	 108.305805 	 294.620651
1:55:18.993 PM 12/12/2023 	 4.017311 	 297.647000 	 44.546000 	 -2925740.791816 	 4.026859 	 297.647000 	 44.546000 	 -2925740.791816 	 108.161365 	 108.306996 	 294.630430
1:55:29.492 PM 12/12/2023 	 4.015162 	 297.647000 	 44.546000 	 -2925839.552306 	 4.027633 	 297.647000 	 44.546000 	 -2925839.552306 	 108.161305 	 108.309796 	 294.639639
1:55:39.993 PM 12/12/2023 	 4.019033 	 297.647000 	 44.546000 	 -2925939.070820 	 4.023128 	 297.647000 	 44.546000 	 -2925939.070820 	 108.162675 	 108.313489 	 294.648918
1:55:50.493 PM 12/12/2023 	 4.014798 	 297.647000 	 44.546000 	 -2926025.828856 	 4.021866 	 297.647000 	 44.546000 	 -2926025.828856 	 108.162199 	 108.318492 	 294.657006
1:56:00.493 PM 12/12/2023 	 4.013896 	 297.647000 	 44.546000 	 -2926106.456930 	 4.015968 	 297.647000 	 44.546000 	 -2926106.456930 	 108.163628 	 108.320696 	 294.664523
1:56:10.993 PM 12/12/2023 	 4.012025 	 297.647000 	 44.546000 	 -2926191.278850 	 4.025090 	 297.647000 	 44.546000 	 -2926191.278850 	 108.163211 	 108.323436 	 294.672431
1:56:20.993 PM 12/12/2023 	 3.996191 	 297.647000 	 44.546000 	 -2926262.344379 	 4.026351 	 297.647000 	 44.546000 	 -2926262.344379 	 108.163271 	 108.325164 	 294.679055
1:56:31.493 PM 12/12/2023 	 4.023265 	 297.647000 	 44.546000 	 -2926339.323690 	 4.021481 	 297.647000 	 44.546000 	 -2926339.323690 	 108.164402 	 108.326057 	 294.686231
1:56:41.993 PM 12/12/2023 	 4.009792 	 297.647000 	 44.546000 	 -2926405.737723 	 4.024485 	 297.647000 	 44.546000 	 -2926405.737723 	 108.165057 	 108.327904 	 294.692422
1:56:52.492 PM 12/12/2023 	 4.007238 	 297.647000 	 44.546000 	 -2926475.851631 	 4.053940 	 297.647000 	 44.546000 	 -2926475.851631 	 108.165415 	 108.328976 	 294.698958
1:57:02.493 PM 12/12/2023 	 4.018029 	 297.647000 	 44.546000 	 -2926544.991753 	 4.025396 	 297.647000 	 44.546000 	 -2926544.991753 	 108.165653 	 108.331835 	 294.705402
