Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
2:55:41.331 PM 12/12/2023 	 20285.850737 	 20286.264026 	 294.266002 	 295.316479 	 294.042042 	 295.292056 	 -65749.799855 	 295.523769
2:55:51.830 PM 12/12/2023 	 20286.677394 	 20286.534807 	 294.267227 	 295.326135 	 294.037084 	 295.353530 	 -65750.200080 	 295.499051
2:56:02.331 PM 12/12/2023 	 20286.179400 	 20287.987247 	 294.266002 	 295.327821 	 294.027710 	 295.185419 	 -65750.560296 	 295.312151
2:56:12.831 PM 12/12/2023 	 20286.081148 	 20288.362787 	 294.265695 	 295.325369 	 294.040347 	 295.274820 	 -65750.989142 	 295.486765
2:56:23.330 PM 12/12/2023 	 20285.915708 	 20287.530763 	 294.266308 	 295.320158 	 294.056361 	 295.151804 	 -65751.435160 	 295.378876
2:56:33.830 PM 12/12/2023 	 20286.258117 	 20287.971684 	 294.266768 	 295.315253 	 294.027456 	 295.286460 	 -65751.755391 	 295.385848
2:56:43.831 PM 12/12/2023 	 20287.707773 	 20287.689602 	 294.267380 	 295.324756 	 294.032394 	 295.276310 	 -65752.149976 	 295.444931
2:56:53.831 PM 12/12/2023 	 20287.430960 	 20287.421419 	 294.269065 	 295.335178 	 294.029633 	 295.593792 	 -65752.510262 	 295.686996
2:57:04.331 PM 12/12/2023 	 20287.190363 	 20287.581926 	 294.268912 	 295.333032 	 294.033107 	 295.524750 	 -65752.893437 	 295.609965
2:57:14.831 PM 12/12/2023 	 20287.308575 	 20288.497119 	 294.270750 	 295.339316 	 294.028929 	 295.394852 	 -65753.253750 	 295.486683
2:57:25.330 PM 12/12/2023 	 20286.964441 	 20287.626715 	 294.271056 	 295.341615 	 294.039252 	 295.360873 	 -65753.808542 	 295.508275
2:57:35.331 PM 12/12/2023 	 20287.455743 	 20289.140836 	 294.271976 	 295.347593 	 294.028250 	 295.357908 	 -65754.231806 	 295.542508
2:57:45.331 PM 12/12/2023 	 20287.267782 	 20288.741210 	 294.271822 	 295.353877 	 294.051396 	 295.401241 	 -65754.575007 	 295.622544
2:57:55.831 PM 12/12/2023 	 20288.271345 	 20288.621831 	 294.271976 	 295.352344 	 294.038103 	 295.435082 	 -65755.015464 	 295.721793
2:58:05.831 PM 12/12/2023 	 20287.992529 	 20288.863973 	 294.271669 	 295.354950 	 294.048685 	 295.381112 	 -65755.404456 	 295.581710
2:58:16.331 PM 12/12/2023 	 20287.573600 	 20288.840919 	 294.271363 	 295.373036 	 294.042595 	 295.210633 	 -65755.759138 	 295.391994
2:58:26.831 PM 12/12/2023 	 20288.305554 	 20288.263027 	 294.272282 	 295.374416 	 294.044274 	 295.209481 	 -65756.050902 	 295.436054
2:58:37.331 PM 12/12/2023 	 20287.588019 	 20288.737770 	 294.271210 	 295.379167 	 294.045504 	 295.348737 	 -65756.348395 	 295.513565
2:58:47.331 PM 12/12/2023 	 20288.246839 	 20289.035560 	 294.272282 	 295.391889 	 294.035397 	 295.220886 	 -65756.531472 	 295.408366
2:58:57.830 PM 12/12/2023 	 20287.977466 	 20289.833557 	 294.270597 	 295.396793 	 294.035847 	 295.346173 	 -65756.754602 	 295.473332
2:59:07.831 PM 12/12/2023 	 20287.850966 	 20292.684127 	 294.270291 	 295.398633 	 294.041257 	 295.500386 	 -65757.034952 	 295.660925
2:59:18.332 PM 12/12/2023 	 20288.239748 	 20289.462190 	 294.270750 	 295.398326 	 294.051887 	 295.429517 	 -65757.321031 	 295.544412
2:59:28.831 PM 12/12/2023 	 20288.124126 	 20289.513873 	 294.271822 	 295.394188 	 294.046102 	 295.374298 	 -65757.521291 	 295.501449
2:59:38.831 PM 12/12/2023 	 20289.289548 	 20289.892825 	 294.272129 	 295.396487 	 294.040130 	 295.394247 	 -65757.904658 	 295.564238
2:59:49.331 PM 12/12/2023 	 20288.278367 	 20289.941076 	 294.273507 	 295.396947 	 294.052957 	 295.373126 	 -65758.265150 	 295.585968
2:59:59.831 PM 12/12/2023 	 20288.872206 	 20289.908029 	 294.274120 	 295.393115 	 294.062712 	 295.578273 	 -65758.568432 	 295.558028
3:00:10.331 PM 12/12/2023 	 20289.519165 	 20290.536737 	 294.274120 	 295.390203 	 294.038272 	 295.244483 	 -65758.825942 	 295.355185
3:00:20.331 PM 12/12/2023 	 20288.367844 	 20290.032346 	 294.273814 	 295.389130 	 294.024695 	 295.125866 	 -65759.197913 	 295.244133
3:00:30.831 PM 12/12/2023 	 20288.231542 	 20289.757753 	 294.274426 	 295.383612 	 294.035372 	 294.991356 	 -65759.495499 	 295.161493
3:00:41.331 PM 12/12/2023 	 20289.323840 	 20289.697042 	 294.278102 	 295.382999 	 294.031288 	 295.311480 	 -65759.764479 	 295.441474
3:00:51.831 PM 12/12/2023 	 20289.662177 	 20289.109027 	 294.279175 	 295.383765 	 294.036957 	 295.301118 	 -65759.878941 	 295.394380
3:01:01.832 PM 12/12/2023 	 20289.273643 	 20290.650486 	 294.279328 	 295.392195 	 294.037360 	 295.268072 	 -65759.976235 	 295.404200
3:01:12.332 PM 12/12/2023 	 20289.637049 	 20289.739910 	 294.280247 	 295.399246 	 294.048863 	 295.274834 	 -65760.245228 	 295.483483
3:01:22.831 PM 12/12/2023 	 20289.793214 	 20289.473033 	 294.280860 	 295.416412 	 294.055571 	 295.273988 	 -65760.382588 	 295.549027
3:01:33.331 PM 12/12/2023 	 20289.509532 	 20291.809847 	 294.281166 	 295.418558 	 294.056447 	 295.237172 	 -65760.594357 	 295.469382
3:01:43.332 PM 12/12/2023 	 20289.961055 	 20289.872411 	 294.283310 	 295.410741 	 294.058621 	 295.220966 	 -65760.777511 	 295.415510
3:01:53.832 PM 12/12/2023 	 20289.457220 	 20290.493365 	 294.284076 	 295.412274 	 294.053853 	 295.270860 	 -65760.995012 	 295.506350
3:02:04.332 PM 12/12/2023 	 20290.049377 	 20291.046573 	 294.285302 	 295.410128 	 294.031088 	 295.395121 	 -65761.201069 	 295.530742
3:02:14.832 PM 12/12/2023 	 20289.079175 	 20290.274759 	 294.284689 	 295.403231 	 294.034064 	 295.375952 	 -65761.235413 	 295.592559
3:02:25.331 PM 12/12/2023 	 20290.099535 	 20290.040018 	 294.285302 	 295.400012 	 294.054967 	 295.462256 	 -65761.492991 	 295.493335
3:02:35.332 PM 12/12/2023 	 20290.040863 	 20290.338175 	 294.285608 	 295.402464 	 294.040207 	 295.324143 	 -65761.578852 	 295.617513
3:02:45.832 PM 12/12/2023 	 20289.988693 	 20290.988657 	 294.287906 	 295.420704 	 294.043232 	 295.413823 	 -65761.739128 	 295.531076
3:02:56.332 PM 12/12/2023 	 20289.824585 	 20291.117269 	 294.287446 	 295.423003 	 294.046539 	 295.296070 	 -65761.853612 	 295.514597
3:03:06.832 PM 12/12/2023 	 20290.006899 	 20290.960684 	 294.289437 	 295.423770 	 294.047296 	 295.374546 	 -65762.036790 	 295.596803
3:03:17.332 PM 12/12/2023 	 20289.257998 	 20290.675588 	 294.289744 	 295.423923 	 294.041678 	 295.337385 	 -65762.277215 	 295.531881
3:03:27.831 PM 12/12/2023 	 20290.012409 	 20291.622439 	 294.291122 	 295.415953 	 294.046616 	 295.238673 	 -65762.557719 	 295.316403
3:03:37.832 PM 12/12/2023 	 20289.691073 	 20291.139758 	 294.292960 	 295.413040 	 294.028503 	 295.541348 	 -65762.632140 	 295.591724
3:03:47.832 PM 12/12/2023 	 20290.137355 	 20291.021519 	 294.293879 	 295.414573 	 294.055450 	 295.356772 	 -65762.752359 	 295.431186
