Timestamp                   	PTD1 raw (mA)	PTD1 T0 (K)	PTD1 aT (PSI/K)	PTD1 adj (PSI)	PTD2 raw (mA)	PTD2 T0 (K)	PTD2 aT (PSI/K)	PTD2 adj (PSI)	RTD0 Rraw (Ohm)	RTD1 Rraw (Ohm)	DAQ thermistor T (K)
4:26:09.241 PM 7/20/2023 	 4.010093 	 297.647000 	 44.546000 	 -49.721022 	 4.011335 	 297.647000 	 44.546000 	 -49.721022 	 109.239699 	 108.773215 	 300.213494
4:26:19.741 PM 7/20/2023 	 4.003254 	 297.647000 	 44.546000 	 -48.565504 	 4.027825 	 297.647000 	 44.546000 	 -48.565504 	 109.242617 	 108.773155 	 300.215927
4:26:30.241 PM 7/20/2023 	 4.014085 	 297.647000 	 44.546000 	 -48.617594 	 4.018795 	 297.647000 	 44.546000 	 -48.617594 	 109.245178 	 108.774108 	 300.217566
4:26:40.241 PM 7/20/2023 	 4.006783 	 297.647000 	 44.546000 	 -49.023798 	 4.020961 	 297.647000 	 44.546000 	 -49.023798 	 109.245416 	 108.774228 	 300.218309
4:26:50.741 PM 7/20/2023 	 4.006552 	 297.647000 	 44.546000 	 -48.344014 	 4.019046 	 297.647000 	 44.546000 	 -48.344014 	 109.247144 	 108.774585 	 300.219000
4:27:00.742 PM 7/20/2023 	 3.996961 	 297.647000 	 44.546000 	 -49.281835 	 4.023183 	 297.647000 	 44.546000 	 -49.281835 	 109.247918 	 108.774466 	 300.218155
4:27:10.742 PM 7/20/2023 	 3.998666 	 297.647000 	 44.546000 	 -48.064015 	 4.015285 	 297.647000 	 44.546000 	 -48.064015 	 109.248275 	 108.774764 	 300.217310
4:27:21.241 PM 7/20/2023 	 4.009561 	 297.647000 	 44.546000 	 -48.656369 	 4.015840 	 297.647000 	 44.546000 	 -48.656369 	 109.248871 	 108.774883 	 300.216234
4:27:31.741 PM 7/20/2023 	 4.013160 	 297.647000 	 44.546000 	 -48.306425 	 4.021200 	 297.647000 	 44.546000 	 -48.306425 	 109.248573 	 108.774108 	 300.214237
4:27:41.742 PM 7/20/2023 	 4.010779 	 297.647000 	 44.546000 	 -48.906290 	 4.014946 	 297.647000 	 44.546000 	 -48.906290 	 109.249169 	 108.773930 	 300.212060
4:27:51.742 PM 7/20/2023 	 4.013957 	 297.647000 	 44.546000 	 -48.776831 	 4.012485 	 297.647000 	 44.546000 	 -48.776831 	 109.249586 	 108.773691 	 300.209346
4:28:02.241 PM 7/20/2023 	 4.005105 	 297.647000 	 44.546000 	 -49.770379 	 4.007767 	 297.647000 	 44.546000 	 -49.770379 	 109.249466 	 108.772977 	 300.206324
4:28:12.242 PM 7/20/2023 	 4.009039 	 297.647000 	 44.546000 	 -49.433900 	 4.016284 	 297.647000 	 44.546000 	 -49.433900 	 109.248692 	 108.772202 	 300.203559
4:28:22.742 PM 7/20/2023 	 4.012320 	 297.647000 	 44.546000 	 -48.366674 	 4.023892 	 297.647000 	 44.546000 	 -48.366674 	 109.247858 	 108.772619 	 300.199821
4:28:33.242 PM 7/20/2023 	 4.016199 	 297.647000 	 44.546000 	 -49.127656 	 4.014917 	 297.647000 	 44.546000 	 -49.127656 	 109.247799 	 108.772619 	 300.196851
4:28:43.742 PM 7/20/2023 	 4.020921 	 297.647000 	 44.546000 	 -48.895256 	 4.020605 	 297.647000 	 44.546000 	 -48.895256 	 109.248156 	 108.772500 	 300.193165
4:28:53.742 PM 7/20/2023 	 4.015542 	 297.647000 	 44.546000 	 -48.900218 	 4.019866 	 297.647000 	 44.546000 	 -48.900218 	 109.247203 	 108.773155 	 300.189786
4:29:04.242 PM 7/20/2023 	 4.009270 	 297.647000 	 44.546000 	 -48.736591 	 4.022257 	 297.647000 	 44.546000 	 -48.736591 	 109.243630 	 108.773870 	 300.186434
4:29:14.742 PM 7/20/2023 	 4.005741 	 297.647000 	 44.546000 	 -48.369407 	 4.021148 	 297.647000 	 44.546000 	 -48.369407 	 109.242200 	 108.774406 	 300.182953
4:29:24.743 PM 7/20/2023 	 4.021768 	 297.647000 	 44.546000 	 -48.472090 	 4.022818 	 297.647000 	 44.546000 	 -48.472090 	 109.241307 	 108.774287 	 300.179729
4:29:35.242 PM 7/20/2023 	 4.008744 	 297.647000 	 44.546000 	 -48.639842 	 4.025875 	 297.647000 	 44.546000 	 -48.639842 	 109.241426 	 108.774823 	 300.176453
4:29:45.242 PM 7/20/2023 	 4.017267 	 297.647000 	 44.546000 	 -48.853165 	 4.020348 	 297.647000 	 44.546000 	 -48.853165 	 109.241069 	 108.774644 	 300.173562
4:29:55.243 PM 7/20/2023 	 4.010913 	 297.647000 	 44.546000 	 -48.713849 	 4.019776 	 297.647000 	 44.546000 	 -48.713849 	 109.240890 	 108.775061 	 300.170133
4:30:05.243 PM 7/20/2023 	 4.004211 	 297.647000 	 44.546000 	 -48.951522 	 4.026237 	 297.647000 	 44.546000 	 -48.951522 	 109.240592 	 108.775717 	 300.167166
4:30:15.243 PM 7/20/2023 	 4.007939 	 297.647000 	 44.546000 	 -48.714996 	 4.013086 	 297.647000 	 44.546000 	 -48.714996 	 109.239996 	 108.775300 	 300.164505
4:30:25.243 PM 7/20/2023 	 4.012486 	 297.647000 	 44.546000 	 -49.537518 	 4.018345 	 297.647000 	 44.546000 	 -49.537518 	 109.240116 	 108.775181 	 300.161564
4:30:35.243 PM 7/20/2023 	 4.005099 	 297.647000 	 44.546000 	 -49.330215 	 4.015174 	 297.647000 	 44.546000 	 -49.330215 	 109.240711 	 108.775895 	 300.159185
4:30:45.743 PM 7/20/2023 	 4.007574 	 297.647000 	 44.546000 	 -48.777998 	 4.022030 	 297.647000 	 44.546000 	 -48.777998 	 109.240116 	 108.775538 	 300.155630
4:30:56.243 PM 7/20/2023 	 4.013583 	 297.647000 	 44.546000 	 -48.660133 	 4.020097 	 297.647000 	 44.546000 	 -48.660133 	 109.238686 	 108.775717 	 300.153123
4:31:06.244 PM 7/20/2023 	 4.013642 	 297.647000 	 44.546000 	 -48.767299 	 4.021478 	 297.647000 	 44.546000 	 -48.767299 	 109.238091 	 108.776491 	 300.149799
4:31:16.244 PM 7/20/2023 	 4.018110 	 297.647000 	 44.546000 	 -48.965936 	 4.021092 	 297.647000 	 44.546000 	 -48.965936 	 109.237674 	 108.776789 	 300.147702
4:31:26.743 PM 7/20/2023 	 4.006730 	 297.647000 	 44.546000 	 -48.084016 	 4.023355 	 297.647000 	 44.546000 	 -48.084016 	 109.236363 	 108.775598 	 300.144966
4:37:19.825 PM 7/20/2023 	 4.020728 	 297.647000 	 44.546000 	 -49.523938 	 4.013656 	 297.647000 	 44.546000 	 -49.523938 	 109.214445 	 108.769820 	 300.241698
4:37:30.325 PM 7/20/2023 	 4.009097 	 297.647000 	 44.546000 	 -49.804904 	 4.016853 	 297.647000 	 44.546000 	 -49.804904 	 109.215756 	 108.770058 	 300.245234
4:37:40.325 PM 7/20/2023 	 4.004229 	 297.647000 	 44.546000 	 -49.971280 	 4.018873 	 297.647000 	 44.546000 	 -49.971280 	 109.215219 	 108.769820 	 300.247592
