Timestamp                   	PTD1 (MPa)	PTD2 (MPa)	RTD0_PVtop (K)	RTD1_room (K)	TC0_bath (K)	TC1_PVtop (K)	TC2_PTD2 (K)	TC3_PVside (K)
4:57:46.098 PM 7/20/2023 	 1.147472 	 1.355635 	 296.806905 	 295.720829 	 296.435177 	 296.555935 	 296.549828 	 296.640495
4:57:56.099 PM 7/20/2023 	 0.517269 	 1.797762 	 296.812117 	 295.722515 	 296.436260 	 296.588024 	 296.550440 	 296.697001
4:58:06.599 PM 7/20/2023 	 1.720976 	 1.734833 	 296.810891 	 295.724048 	 296.446870 	 296.538966 	 296.573263 	 296.552121
4:58:17.098 PM 7/20/2023 	 1.560604 	 1.657643 	 296.812730 	 295.726041 	 296.454726 	 296.565143 	 296.538364 	 296.491378
4:58:27.099 PM 7/20/2023 	 1.473994 	 1.394616 	 296.812270 	 295.726501 	 296.456192 	 296.577885 	 296.542649 	 296.645530
4:58:37.599 PM 7/20/2023 	 0.665269 	 1.933343 	 296.807518 	 295.727574 	 296.449256 	 296.565313 	 296.575648 	 296.435158
4:58:47.599 PM 7/20/2023 	 1.617787 	 0.884172 	 296.805679 	 295.729413 	 296.442091 	 296.586338 	 296.558619 	 296.615933
4:58:58.099 PM 7/20/2023 	 2.539028 	 1.290845 	 296.801846 	 295.730333 	 296.465605 	 296.575080 	 296.574610 	 296.455737
4:59:08.599 PM 7/20/2023 	 1.458840 	 2.503883 	 296.803073 	 295.732479 	 296.458479 	 296.584868 	 296.579701 	 296.553861
4:59:19.099 PM 7/20/2023 	 1.566236 	 1.565563 	 296.808898 	 295.734165 	 296.456495 	 296.597919 	 296.578188 	 296.677304
4:59:29.599 PM 7/20/2023 	 0.363155 	 0.604194 	 296.816103 	 295.736618 	 296.457284 	 296.622195 	 296.573808 	 296.742436
4:59:40.098 PM 7/20/2023 	 1.443042 	 1.813754 	 296.822847 	 295.737231 	 296.449015 	 296.584333 	 296.550037 	 296.721491
4:59:50.098 PM 7/20/2023 	 1.271226 	 1.523868 	 296.825760 	 295.741063 	 296.450019 	 296.613993 	 296.571243 	 296.567485
5:00:00.098 PM 7/20/2023 	 0.989436 	 1.417576 	 296.827906 	 295.742136 	 296.460469 	 296.590147 	 296.567127 	 296.633365
5:00:10.099 PM 7/20/2023 	 0.828089 	 1.206174 	 296.830972 	 295.743363 	 296.467271 	 296.596477 	 296.567350 	 296.644392
5:00:20.599 PM 7/20/2023 	 1.317444 	 1.760567 	 296.832045 	 295.745355 	 296.471983 	 296.602597 	 296.577229 	 296.637828
5:00:31.099 PM 7/20/2023 	 1.236175 	 1.297091 	 296.834651 	 295.746428 	 296.478238 	 296.605562 	 296.569858 	 296.718292
5:00:41.099 PM 7/20/2023 	 1.036138 	 1.254008 	 296.838024 	 295.748881 	 296.463218 	 296.622020 	 296.576452 	 296.737565
5:00:51.599 PM 7/20/2023 	 1.543100 	 1.149698 	 296.843082 	 295.748728 	 296.462084 	 296.598338 	 296.549479 	 296.734553
5:01:02.099 PM 7/20/2023 	 0.518548 	 1.906607 	 296.834344 	 295.751027 	 296.478858 	 296.589740 	 296.576585 	 296.510810
5:01:12.598 PM 7/20/2023 	 0.690277 	 1.103978 	 296.827140 	 295.751487 	 296.476526 	 296.601031 	 296.579421 	 296.539017
5:01:22.599 PM 7/20/2023 	 1.226451 	 1.021116 	 296.823154 	 295.753326 	 296.466964 	 296.605095 	 296.586774 	 296.463205
5:01:32.599 PM 7/20/2023 	 1.382659 	 1.716535 	 296.818862 	 295.755166 	 296.437419 	 296.594821 	 296.571331 	 296.678903
5:01:43.099 PM 7/20/2023 	 0.856517 	 1.947729 	 296.819935 	 295.754553 	 296.486885 	 296.610918 	 296.571457 	 296.725526
5:01:53.099 PM 7/20/2023 	 0.378645 	 1.644630 	 296.820855 	 295.756699 	 296.465882 	 296.589921 	 296.569250 	 296.816302
5:02:03.598 PM 7/20/2023 	 1.495522 	 1.704338 	 296.824687 	 295.757772 	 296.468301 	 296.615827 	 296.574957 	 296.738418
5:02:13.599 PM 7/20/2023 	 0.598058 	 0.987972 	 296.826527 	 295.759458 	 296.483014 	 296.586848 	 296.561009 	 296.790222
5:02:24.098 PM 7/20/2023 	 1.380202 	 0.874542 	 296.827753 	 295.761144 	 296.473087 	 296.589137 	 296.595714 	 296.793449
5:02:34.099 PM 7/20/2023 	 0.567096 	 2.199042 	 296.828673 	 295.759918 	 296.478140 	 296.605933 	 296.591370 	 296.715376
5:02:44.099 PM 7/20/2023 	 1.761452 	 2.280137 	 296.828213 	 295.760531 	 296.479408 	 296.593108 	 296.570088 	 296.702084
5:02:54.099 PM 7/20/2023 	 0.640401 	 1.934891 	 296.830359 	 295.761757 	 296.447161 	 296.611606 	 296.566507 	 296.852532
5:03:04.099 PM 7/20/2023 	 2.250242 	 1.718856 	 296.832198 	 295.763750 	 296.468847 	 296.600871 	 296.570335 	 296.750705
5:03:14.599 PM 7/20/2023 	 1.409329 	 1.339967 	 296.832505 	 295.764823 	 296.468158 	 296.603471 	 296.582801 	 296.725595
