3:44:03.994 PM 9/14/2022 	 109.317544 	 296.968786 	 109.421346 	 297.257605 	 295.106048 	 295.793590 	 295.142805 	 294.972661 
3:44:11.100 PM 9/14/2022 	 109.317067 	 296.967560 	 109.419917 	 297.253924 	 295.085075 	 295.695463 	 295.125132 	 294.982324 
3:44:18.301 PM 9/14/2022 	 109.317186 	 296.967866 	 109.419976 	 297.254078 	 295.088175 	 295.758801 	 295.151322 	 295.000037 
3:44:25.501 PM 9/14/2022 	 109.316412 	 296.965873 	 109.420870 	 297.256378 	 295.057837 	 295.777921 	 295.112506 	 294.995149 
3:44:32.674 PM 9/14/2022 	 109.316233 	 296.965413 	 109.420870 	 297.256378 	 295.077085 	 295.792905 	 295.160968 	 295.012042 
3:44:39.907 PM 9/14/2022 	 109.315578 	 296.963727 	 109.419083 	 297.251777 	 295.064780 	 295.735910 	 295.142068 	 295.001150 
3:44:47.111 PM 9/14/2022 	 109.315399 	 296.963267 	 109.417534 	 297.247790 	 295.092404 	 295.743729 	 295.120680 	 295.022179 
3:44:54.259 PM 9/14/2022 	 109.314923 	 296.962041 	 109.415509 	 297.242576 	 295.122624 	 295.876485 	 295.177285 	 295.027422 
3:45:01.485 PM 9/14/2022 	 109.313315 	 296.957902 	 109.413246 	 297.236748 	 295.048777 	 295.767463 	 295.117113 	 294.962046 
3:45:08.686 PM 9/14/2022 	 109.312600 	 296.956062 	 109.412590 	 297.235061 	 295.083278 	 295.661191 	 295.129462 	 295.000796 
3:45:15.878 PM 9/14/2022 	 109.311052 	 296.952076 	 109.413365 	 297.237055 	 295.102756 	 295.921575 	 295.128675 	 295.014621 
3:45:23.093 PM 9/14/2022 	 109.310873 	 296.951616 	 109.413484 	 297.237361 	 295.124155 	 295.949523 	 295.117557 	 295.011042 
3:45:30.297 PM 9/14/2022 	 109.310456 	 296.950543 	 109.412709 	 297.235368 	 295.113096 	 299.271483 	 295.120636 	 295.014122 
3:45:37.485 PM 9/14/2022 	 109.310218 	 296.949930 	 109.410148 	 297.228773 	 295.080228 	 304.399832 	 295.137250 	 294.975590 
3:45:44.691 PM 9/14/2022 	 109.309026 	 296.946864 	 109.408957 	 297.225706 	 295.095574 	 298.889128 	 295.153066 	 294.962184 
3:45:51.899 PM 9/14/2022 	 109.308431 	 296.945331 	 109.408004 	 297.223252 	 295.109639 	 296.738322 	 295.141213 	 294.923455 
3:45:59.104 PM 9/14/2022 	 109.307180 	 296.942112 	 109.408957 	 297.225706 	 295.103936 	 296.084560 	 295.137866 	 294.934250 
3:46:06.299 PM 9/14/2022 	 109.306525 	 296.940426 	 109.409731 	 297.227700 	 295.072542 	 295.801545 	 295.129095 	 294.957532 
3:46:13.503 PM 9/14/2022 	 109.306346 	 296.939966 	 109.410565 	 297.229847 	 295.055369 	 295.718512 	 295.136428 	 294.983253 
3:46:20.712 PM 9/14/2022 	 109.305393 	 296.937513 	 109.409552 	 297.227240 	 295.066777 	 295.754376 	 295.114847 	 294.965907 
